date,maximum,minimum,average
2017-01-01,0.041,0.012,0.025
2017-01-02,0.150,0.012,0.033
2017-01-03,1.505,0.012,0.119
2017-01-04,0.072,0.011,0.027
2017-01-05,0.049,0.011,0.026
2017-01-06,0.049,0.011,0.026
2017-01-07,0.048,0.011,0.026
2017-01-08,0.047,0.011,0.025
2017-01-09,0.046,0.011,0.026
2017-01-10,0.045,0.011,0.025
2017-01-11,0.058,0.011,0.027
2017-01-12,0.044,0.011,0.026
2017-01-13,0.043,0.011,0.025
2017-01-14,0.043,0.011,0.026
2017-01-15,0.042,0.011,0.025
2017-01-16,0.138,0.011,0.033
2017-01-17,0.054,0.011,0.026
2017-01-18,0.041,0.011,0.025
2017-01-19,0.040,0.011,0.024
2017-01-20,0.054,0.011,0.026
2017-01-21,0.040,0.011,0.025
2017-01-22,0.088,0.011,0.028
2017-01-23,0.039,0.011,0.024
2017-01-24,0.039,0.012,0.024
2017-01-25,0.038,0.011,0.024
2017-01-26,0.056,0.010,0.026
2017-01-27,0.125,0.011,0.030
2017-01-28,0.037,0.010,0.024
2017-01-29,0.037,0.010,0.024
2017-01-30,0.038,0.010,0.024
2017-01-31,0.037,0.010,0.023
2017-02-01,0.037,0.010,0.024
2017-02-02,0.322,0.010,0.041
2017-02-03,0.036,0.010,0.024
2017-02-04,0.054,0.010,0.024
2017-02-05,0.036,0.010,0.022
2017-02-06,0.212,0.010,0.034
2017-02-07,0.047,0.010,0.024
2017-02-08,0.729,0.010,0.073
2017-02-09,0.182,0.010,0.036
2017-02-10,0.098,0.010,0.027
2017-02-11,0.491,0.010,0.052
2017-02-12,0.034,0.010,0.022
2017-02-13,0.034,0.010,0.022
2017-02-14,0.034,0.010,0.022
2017-02-15,0.453,0.010,0.049
2017-02-16,0.133,0.010,0.030
2017-02-17,0.033,0.010,0.023
2017-02-18,0.101,0.010,0.028
2017-02-19,0.065,0.010,0.025
2017-02-20,0.129,0.010,0.030
2017-02-21,0.033,0.010,0.022
2017-02-22,0.032,0.010,0.022
2017-02-23,0.032,0.010,0.022
2017-02-24,0.120,0.011,0.028
2017-02-25,0.244,0.011,0.036
2017-02-26,0.423,0.011,0.063
2017-02-27,0.113,0.012,0.027
2017-02-28,0.036,0.010,0.022
2017-03-01,0.090,0.010,0.031
2017-03-02,0.031,0.010,0.023
2017-03-03,0.188,0.010,0.039
2017-03-04,0.255,0.010,0.042
2017-03-05,0.045,0.010,0.022
2017-03-06,0.037,0.010,0.023
2017-03-07,0.122,0.010,0.030
2017-03-08,0.279,0.010,0.039
2017-03-09,0.670,0.010,0.064
2017-03-10,0.307,0.010,0.039
2017-03-11,0.256,0.010,0.039
2017-03-12,0.060,0.011,0.025
2017-03-13,0.057,0.010,0.025
2017-03-14,0.160,0.010,0.036
2017-03-15,0.053,0.010,0.026
2017-03-16,0.287,0.010,0.039
2017-03-17,0.050,0.011,0.027
2017-03-18,0.109,0.012,0.036
2017-03-19,0.289,0.012,0.057
2017-03-20,0.714,0.012,0.090
2017-03-21,0.090,0.012,0.031
2017-03-22,0.074,0.012,0.032
2017-03-23,0.084,0.012,0.029
2017-03-24,0.126,0.012,0.031
2017-03-25,0.060,0.011,0.026
2017-03-26,0.214,0.011,0.036
2017-03-27,0.066,0.012,0.027
2017-03-28,0.080,0.011,0.029
2017-03-29,0.192,0.011,0.042
2017-03-30,0.541,0.011,0.086
2017-03-31,0.043,0.013,0.026
2017-04-01,0.129,0.017,0.036
2017-04-02,0.193,0.013,0.040
2017-04-03,0.669,0.012,0.066
2017-04-04,0.606,0.011,0.074
2017-04-05,0.158,0.011,0.039
2017-04-06,0.267,0.011,0.043
2017-04-07,0.746,0.011,0.081
2017-04-08,0.472,0.011,0.071
2017-04-09,0.285,0.011,0.052
2017-04-10,1.916,0.011,0.165
2017-04-11,0.499,0.011,0.073
2017-04-12,0.646,0.013,0.117
2017-04-13,2.371,0.013,0.199
2017-04-14,4.020,0.012,0.302
2017-04-15,6.991,0.012,0.483
2017-04-16,4.793,0.012,0.339
2017-04-17,4.270,0.014,0.303
2017-04-18,6.069,0.012,0.427
2017-04-19,3.839,0.012,0.287
2017-04-20,3.521,0.012,0.263
2017-04-21,2.981,0.012,0.222
2017-04-22,2.564,0.012,0.193
2017-04-23,2.193,0.012,0.199
2017-04-24,1.801,0.013,0.145
2017-04-25,3.056,0.014,0.228
2017-04-26,3.494,0.012,0.247
2017-04-27,4.969,0.011,0.357
2017-04-28,5.062,0.011,0.350
2017-04-29,4.108,0.012,0.288
2017-04-30,5.777,0.011,0.401
2017-05-01,21.063,0.011,1.347
