date,maximum,minimum,average
2017-01-01,14.800,0.135,3.821
2017-01-02,9.134,0.102,2.731
2017-01-03,19.129,0.065,5.056
2017-01-04,9.567,0.361,3.433
2017-01-05,17.784,0.402,3.426
2017-01-06,13.567,0.477,3.074
2017-01-07,12.496,0.131,3.022
2017-01-08,27.442,0.060,4.459
2017-01-09,8.829,0.001,2.529
2017-01-10,8.143,0.243,2.146
2017-01-11,17.642,0.032,4.371
2017-01-12,15.771,0.139,3.741
2017-01-13,12.923,0.565,5.003
2017-01-14,10.362,0.301,3.056
2017-01-15,10.664,0.054,3.592
2017-01-16,16.149,0.081,2.472
2017-01-17,6.536,0.232,2.582
2017-01-18,21.541,0.032,3.595
2017-01-19,16.223,0.046,3.183
2017-01-20,6.880,0.024,2.376
2017-01-21,4.788,0.058,1.452
2017-01-22,3.545,0.002,1.765
2017-01-23,18.800,0.000,4.512
2017-01-24,11.892,0.038,2.782
2017-01-25,4.942,0.163,1.464
2017-01-26,7.141,0.606,2.454
2017-01-27,14.900,0.567,3.182
2017-01-28,15.422,0.015,4.375
2017-01-29,11.209,0.152,3.199
2017-01-30,9.596,0.172,3.611
2017-01-31,14.681,0.291,4.354
2017-02-01,12.547,0.063,4.109
2017-02-02,32.826,0.081,3.781
2017-02-03,22.404,0.138,3.186
2017-02-04,15.989,0.155,3.424
2017-02-05,12.811,0.062,3.098
2017-02-06,19.894,0.081,3.717
2017-02-07,10.881,0.103,3.123
2017-02-08,11.215,0.089,2.678
2017-02-09,5.543,0.095,2.183
2017-02-10,8.454,0.002,1.806
2017-02-11,10.800,0.148,3.346
2017-02-12,5.692,0.068,1.718
2017-02-13,19.944,0.023,5.011
2017-02-14,31.381,0.172,3.607
2017-02-15,8.388,0.002,2.034
2017-02-16,7.521,0.020,1.838
2017-02-17,20.074,0.231,2.933
2017-02-18,21.991,0.137,5.002
2017-02-19,19.878,0.173,3.958
2017-02-20,8.016,0.058,2.151
2017-02-21,6.454,0.212,2.082
2017-02-22,5.750,0.035,1.407
2017-02-23,4.635,0.149,1.873
