date,maximum,minimum,average
2017-01-01,0.611,0.000,0.088
2017-01-02,0.291,0.000,0.045
2017-01-03,0.863,0.000,0.113
2017-01-04,1.548,0.000,0.168
2017-01-05,2.822,0.000,0.219
2017-01-06,2.078,0.000,0.172
2017-01-07,1.099,0.000,0.111
2017-01-08,0.511,0.000,0.061
2017-01-09,3.293,0.000,0.264
2017-01-10,5.464,0.000,0.529
2017-01-11,2.674,0.000,0.249
2017-01-12,1.005,0.005,0.189
2017-01-13,0.830,0.000,0.171
2017-01-14,0.507,0.000,0.084
2017-01-15,0.933,0.000,0.127
2017-01-16,1.079,0.000,0.152
2017-01-17,0.869,0.000,0.100
2017-01-18,1.646,0.000,0.155
2017-01-19,0.720,0.000,0.128
2017-01-20,0.600,0.000,0.087
2017-01-21,10.821,0.000,0.753
2017-01-22,1.269,0.000,0.184
2017-01-23,1.029,0.000,0.140
2017-01-24,1.900,0.000,0.159
2017-01-25,0.315,0.000,0.054
2017-01-26,0.729,0.000,0.120
2017-01-27,0.502,0.000,0.072
2017-01-28,1.311,0.000,0.197
2017-01-29,0.197,0.000,0.039
2017-01-30,0.053,0.000,0.006
2017-01-31,0.230,0.000,0.017
2017-02-01,0.335,0.000,0.068
2017-02-02,0.422,0.000,0.041
2017-02-03,0.939,0.000,0.105
2017-02-04,0.352,0.000,0.055
2017-02-05,0.230,0.000,0.021
2017-02-06,1.370,0.000,0.104
2017-02-07,5.063,0.000,0.423
2017-02-08,0.220,0.000,0.030
2017-02-09,0.412,0.000,0.053
2017-02-10,0.569,0.000,0.050
2017-02-11,3.029,0.000,0.221
2017-02-12,1.929,0.000,0.199
2017-02-13,3.930,0.000,0.371
2017-02-14,0.670,0.000,0.094
2017-02-15,1.630,0.000,0.158
2017-02-16,1.382,0.000,0.114
2017-02-17,0.352,0.000,0.050
2017-02-18,0.074,0.000,0.010
2017-02-19,0.089,0.000,0.024
2017-02-20,1.524,0.000,0.146
2017-02-21,1.213,0.000,0.158
2017-02-22,0.561,0.000,0.050
2017-02-23,0.036,0.000,0.006
2017-02-24,0.506,0.000,0.063
2017-02-25,0.481,0.000,0.064
2017-02-26,0.063,0.000,0.013
2017-02-27,1.747,0.000,0.120
2017-02-28,4.616,0.000,0.295
2017-03-01,0.613,0.000,0.043
2017-03-02,2.050,0.000,0.158
2017-03-03,1.307,0.000,0.097
2017-03-04,0.876,0.000,0.070
2017-03-05,2.431,0.000,0.155
2017-03-06,0.068,0.000,0.009
2017-03-07,0.384,0.000,0.092
2017-03-08,0.687,0.000,0.069
2017-03-09,0.073,0.000,0.010
2017-03-10,0.165,0.000,0.017
2017-03-11,0.328,0.000,0.027
2017-03-12,0.210,0.000,0.016
2017-03-13,0.067,0.000,0.007
2017-03-14,0.455,0.000,0.036
2017-03-15,0.136,0.000,0.022
2017-03-16,0.500,0.000,0.044
2017-03-17,0.206,0.000,0.037
2017-03-18,0.517,0.000,0.053
2017-03-19,0.491,0.000,0.037
2017-03-20,0.227,0.000,0.031
2017-03-21,0.152,0.000,0.021
2017-03-22,0.513,0.000,0.059
2017-03-23,0.120,0.000,0.029
2017-03-24,0.318,0.000,0.041
2017-03-25,0.249,0.000,0.053
2017-03-26,0.480,0.000,0.065
2017-03-27,0.362,0.000,0.051
2017-03-28,1.102,0.000,0.118
2017-03-29,1.648,0.000,0.159
2017-03-30,0.804,0.000,0.093
2017-03-31,0.655,0.000,0.094
2017-04-01,0.855,0.000,0.109
2017-04-02,0.361,0.000,0.047
2017-04-03,0.694,0.000,0.051
2017-04-04,0.456,0.000,0.070
2017-04-05,0.445,0.000,0.059
2017-04-06,0.328,0.000,0.055
2017-04-07,0.415,0.000,0.071
2017-04-08,0.775,0.000,0.114
2017-04-09,0.938,0.000,0.151
2017-04-10,0.066,0.000,0.021
2017-04-11,0.265,0.000,0.047
2017-04-12,0.441,0.000,0.090
2017-04-13,1.044,0.000,0.150
2017-04-14,0.644,0.000,0.147
2017-04-15,0.466,0.000,0.071
2017-04-16,0.386,0.000,0.050
2017-04-17,1.016,0.000,0.163
2017-04-18,1.176,0.000,0.149
2017-04-19,1.766,0.000,0.173
2017-04-20,0.374,0.000,0.118
2017-04-21,0.918,0.000,0.205
2017-04-22,0.518,0.000,0.143
2017-04-23,1.163,0.001,0.179
2017-04-24,1.861,0.000,0.347
2017-04-25,4.095,0.000,0.444
2017-04-26,0.578,0.000,0.175
2017-04-27,0.347,0.000,0.108
2017-04-28,0.400,0.000,0.083
2017-04-29,1.239,0.000,0.209
2017-04-30,0.480,0.000,0.162
2017-05-01,0.264,0.000,0.077
2017-05-02,0.570,0.000,0.224
2017-05-03,1.696,0.000,0.304
2017-05-04,0.964,0.000,0.139
2017-05-05,1.882,0.000,0.375
2017-05-06,1.672,0.000,0.341
2017-05-07,1.308,0.007,0.298
2017-05-08,1.564,0.001,0.360
2017-05-09,5.143,0.000,0.702
2017-05-10,4.032,0.002,0.489
2017-05-11,4.633,0.000,0.840
2017-05-12,2.838,0.000,0.535
2017-05-13,1.462,0.000,0.323
2017-05-14,0.316,0.001,0.126
2017-05-15,4.701,0.000,0.648
2017-05-16,7.105,0.025,1.125
2017-05-17,3.066,0.000,0.494
2017-05-18,2.982,0.003,0.471
2017-05-19,2.639,0.014,0.767
2017-05-20,3.405,0.007,0.648
2017-05-21,3.705,0.003,0.664
2017-05-22,5.755,0.012,1.177
2017-05-23,1.173,0.001,0.313
2017-05-24,5.824,0.004,1.066
2017-05-25,1.842,0.000,0.519
2017-05-26,14.563,0.009,1.278
2017-05-27,2.700,0.006,0.466
2017-05-28,4.080,0.000,0.650
2017-05-29,2.931,0.000,0.461
2017-05-30,5.310,0.001,0.841
2017-05-31,3.159,0.011,0.746
2017-06-01,16.478,0.000,2.432
2017-06-02,2.553,0.008,0.944
