date,maximum,minimum,average
2017-01-01,0.031,0.002,0.010
2017-01-02,0.031,0.002,0.010
2017-01-03,0.030,0.002,0.010
2017-01-04,0.033,0.002,0.010
2017-01-05,0.037,0.002,0.011
2017-01-06,0.029,0.002,0.010
2017-01-07,0.028,0.002,0.010
2017-01-08,0.028,0.002,0.010
2017-01-09,0.028,0.002,0.010
2017-01-10,0.027,0.002,0.010
2017-01-11,0.027,0.002,0.009
2017-01-12,0.027,0.002,0.009
2017-01-13,0.026,0.002,0.009
2017-01-14,0.026,0.002,0.009
2017-01-15,0.026,0.002,0.009
2017-01-16,0.025,0.002,0.009
2017-01-17,0.025,0.002,0.009
2017-01-18,0.025,0.002,0.009
2017-01-19,0.025,0.002,0.009
2017-01-20,0.024,0.002,0.009
2017-01-21,0.024,0.002,0.009
2017-01-22,0.024,0.002,0.009
2017-01-23,0.025,0.002,0.009
2017-01-24,0.023,0.002,0.008
2017-01-25,0.023,0.002,0.008
2017-01-26,0.023,0.002,0.008
2017-01-27,0.022,0.002,0.009
2017-01-28,0.023,0.002,0.008
2017-01-29,0.022,0.002,0.008
2017-01-30,0.022,0.002,0.008
2017-01-31,0.022,0.002,0.008
2017-02-01,0.021,0.002,0.008
2017-02-02,0.021,0.002,0.008
2017-02-03,0.021,0.002,0.008
2017-02-04,0.021,0.002,0.008
2017-02-05,0.020,0.002,0.008
2017-02-06,0.020,0.002,0.008
2017-02-07,1.540,0.002,0.104
2017-02-08,0.037,0.002,0.010
2017-02-09,0.020,0.002,0.008
2017-02-10,0.019,0.002,0.008
2017-02-11,0.019,0.002,0.008
2017-02-12,0.019,0.002,0.008
2017-02-13,0.019,0.003,0.008
2017-02-14,0.019,0.002,0.008
2017-02-15,0.019,0.002,0.008
2017-02-16,0.018,0.002,0.008
2017-02-17,0.018,0.002,0.008
2017-02-18,0.018,0.002,0.008
2017-02-19,0.018,0.002,0.008
2017-02-20,0.018,0.002,0.008
2017-02-21,0.018,0.002,0.008
2017-02-22,0.018,0.002,0.007
2017-02-23,0.017,0.002,0.007
2017-02-24,0.017,0.002,0.007
2017-02-25,0.017,0.002,0.007
2017-02-26,0.017,0.002,0.007
2017-02-27,0.017,0.002,0.008
2017-02-28,0.017,0.002,0.007
2017-03-01,0.016,0.002,0.007
2017-03-02,0.016,0.002,0.007
2017-03-03,0.016,0.002,0.007
2017-03-04,0.016,0.002,0.007
2017-03-05,0.016,0.002,0.007
2017-03-06,0.016,0.002,0.007
2017-03-07,0.016,0.002,0.007
2017-03-08,0.015,0.002,0.007
2017-03-09,0.015,0.002,0.007
2017-03-10,0.015,0.002,0.007
2017-03-11,0.015,0.002,0.007
2017-03-12,0.015,0.002,0.007
2017-03-13,0.015,0.002,0.007
2017-03-14,0.015,0.002,0.007
2017-03-15,0.015,0.002,0.007
2017-03-16,0.015,0.002,0.007
2017-03-17,0.014,0.002,0.006
2017-03-18,0.014,0.002,0.006
2017-03-19,0.014,0.002,0.006
2017-03-20,0.014,0.002,0.006
2017-03-21,0.014,0.002,0.006
2017-03-22,0.014,0.002,0.006
2017-03-23,0.014,0.002,0.006
2017-03-24,0.014,0.002,0.006
2017-03-25,0.014,0.002,0.006
2017-03-26,0.014,0.002,0.006
2017-03-27,0.014,0.002,0.006
2017-03-28,0.013,0.002,0.006
2017-03-29,0.147,0.002,0.015
2017-03-30,0.013,0.002,0.006
2017-03-31,0.013,0.002,0.006
2017-04-01,0.013,0.002,0.006
2017-04-02,0.013,0.002,0.006
2017-04-03,0.013,0.002,0.006
2017-04-04,0.013,0.002,0.006
2017-04-05,0.013,0.002,0.006
2017-04-06,0.013,0.002,0.006
2017-04-07,0.013,0.002,0.006
