date,maximum,minimum,average
2017-01-01,0.294,0.002,0.035
2017-01-02,0.068,0.002,0.010
2017-01-03,0.088,0.002,0.011
2017-01-04,0.043,0.002,0.010
2017-01-05,0.019,0.002,0.006
2017-01-06,0.053,0.002,0.010
2017-01-07,0.043,0.002,0.009
2017-01-08,0.028,0.002,0.006
2017-01-09,0.017,0.002,0.005
2017-01-10,0.033,0.002,0.007
2017-01-11,0.052,0.002,0.009
2017-01-12,0.108,0.002,0.013
2017-01-13,0.050,0.002,0.016
2017-01-14,0.048,0.002,0.011
2017-01-15,0.138,0.002,0.023
2017-01-16,0.042,0.002,0.008
2017-01-17,0.076,0.002,0.011
2017-01-18,0.112,0.002,0.015
2017-01-19,0.089,0.002,0.011
2017-01-20,0.198,0.002,0.017
2017-01-21,0.023,0.002,0.005
2017-01-22,0.018,0.002,0.005
2017-01-23,0.095,0.002,0.012
2017-01-24,0.125,0.002,0.016
2017-01-25,0.016,0.002,0.004
2017-01-26,0.090,0.002,0.015
2017-01-27,0.017,0.002,0.006
2017-01-28,0.214,0.002,0.019
2017-01-29,0.022,0.002,0.007
2017-01-30,0.174,0.002,0.026
2017-01-31,0.086,0.002,0.017
2017-02-01,0.091,0.002,0.020
2017-02-02,0.178,0.002,0.017
2017-02-03,0.308,0.002,0.026
2017-02-04,0.149,0.002,0.013
2017-02-05,0.173,0.002,0.019
2017-02-06,0.325,0.002,0.029
2017-02-07,0.321,0.002,0.029
2017-02-08,0.537,0.002,0.040
2017-02-09,0.841,0.002,0.062
2017-02-10,1.288,0.001,0.088
2017-02-11,1.164,0.002,0.087
2017-02-12,1.221,0.002,0.099
2017-02-13,1.794,0.002,0.140
2017-02-14,3.674,0.002,0.238
2017-02-15,1.787,0.002,0.117
2017-02-16,1.616,0.002,0.111
2017-02-17,1.370,0.002,0.103
2017-02-18,1.483,0.002,0.104
2017-02-19,1.885,0.002,0.128
2017-02-20,1.780,0.002,0.131
2017-02-21,1.787,0.002,0.118
2017-02-22,1.677,0.001,0.111
2017-02-23,1.456,0.001,0.096
2017-02-24,1.243,0.002,0.086
2017-02-25,1.055,0.002,0.070
2017-02-26,0.933,0.002,0.064
2017-02-27,1.000,0.002,0.068
2017-02-28,1.005,0.003,0.071
