date,maximum,minimum,average
2017-01-01,0.540,0.000,0.073
2017-01-02,0.517,0.000,0.051
2017-01-03,2.104,0.000,0.246
2017-01-04,1.104,0.000,0.091
2017-01-05,0.937,0.000,0.073
2017-01-06,0.499,0.000,0.077
2017-01-07,0.642,0.000,0.050
2017-01-08,0.208,0.000,0.027
2017-01-09,0.864,0.000,0.076
2017-01-10,0.240,0.000,0.029
2017-01-11,0.486,0.000,0.052
2017-01-12,0.896,0.000,0.095
2017-01-13,0.766,0.000,0.097
2017-01-14,0.420,0.000,0.073
2017-01-15,0.996,0.000,0.142
2017-01-16,1.828,0.000,0.186
2017-01-17,1.268,0.000,0.158
2017-01-18,0.799,0.000,0.073
2017-01-19,1.035,0.000,0.127
2017-01-20,1.898,0.000,0.247
2017-01-21,2.781,0.000,0.241
2017-01-22,1.565,0.000,0.123
2017-01-23,0.117,0.000,0.025
2017-01-24,3.405,0.000,0.251
2017-01-25,3.512,0.000,0.285
2017-01-26,0.323,0.000,0.047
2017-01-27,2.432,0.000,0.185
2017-01-28,0.202,0.000,0.061
2017-01-29,0.351,0.000,0.057
2017-01-30,1.327,0.000,0.104
2017-01-31,0.153,0.000,0.033
2017-02-01,0.400,0.000,0.057
2017-02-02,2.388,0.000,0.162
2017-02-03,1.018,0.000,0.115
2017-02-04,0.710,0.000,0.083
2017-02-05,0.251,0.000,0.026
2017-02-06,1.378,0.000,0.101
2017-02-07,0.222,0.000,0.050
2017-02-08,2.657,0.000,0.207
2017-02-09,1.462,0.000,0.238
2017-02-10,0.647,0.000,0.099
2017-02-11,0.546,0.000,0.077
2017-02-12,0.585,0.000,0.063
2017-02-13,0.402,0.000,0.087
2017-02-14,0.707,0.000,0.121
2017-02-15,1.929,0.000,0.185
2017-02-16,0.365,0.000,0.049
2017-02-17,5.752,0.000,0.389
2017-02-18,0.432,0.000,0.053
2017-02-19,0.141,0.001,0.048
2017-02-20,0.767,0.000,0.067
2017-02-21,0.054,0.000,0.011
2017-02-22,0.106,0.000,0.014
2017-02-23,0.118,0.000,0.016
2017-02-24,0.261,0.000,0.038
2017-02-25,2.081,0.000,0.201
2017-02-26,6.932,0.000,0.937
2017-02-27,2.106,0.000,0.332
2017-02-28,6.109,0.000,0.443
2017-03-01,7.020,0.000,0.516
2017-03-02,1.057,0.000,0.188
2017-03-03,8.633,0.000,0.620
