date,maximum,minimum,average
2017-01-01,10.815,0.000,1.593
2017-01-02,14.881,0.000,1.430
2017-01-03,17.807,0.000,1.583
2017-01-04,12.673,0.000,1.141
2017-01-05,8.260,0.000,1.176
2017-01-06,19.457,0.000,1.709
2017-01-07,8.737,0.000,0.759
2017-01-08,19.403,0.000,2.340
2017-01-09,11.195,0.000,1.504
2017-01-10,18.998,0.000,2.422
2017-01-11,15.070,0.000,2.316
2017-01-12,8.597,0.000,0.922
2017-01-13,4.223,0.000,0.733
2017-01-14,1.876,0.000,0.674
2017-01-15,52.576,0.000,5.338
2017-01-16,13.339,0.000,2.968
2017-01-17,22.129,0.003,4.010
2017-01-18,71.979,0.000,4.819
2017-01-19,69.453,0.000,5.631
2017-01-20,4.702,0.017,0.518
2017-01-21,55.621,0.000,4.091
2017-01-22,3.169,0.000,0.555
2017-01-23,28.717,0.000,2.090
2017-01-24,7.799,0.000,1.635
2017-01-25,3.595,0.000,0.738
2017-01-26,10.034,0.001,1.992
2017-01-27,16.717,0.001,2.415
2017-01-28,15.794,0.000,2.402
2017-01-29,9.256,0.000,1.302
2017-01-30,2.455,0.000,0.539
2017-01-31,42.036,0.000,3.850
2017-02-01,2.228,0.000,0.369
2017-02-02,1.241,0.000,0.368
2017-02-03,10.086,0.000,0.780
2017-02-04,26.727,0.000,3.801
2017-02-05,12.610,0.000,2.179
2017-02-06,24.008,0.000,2.728
2017-02-07,5.570,0.000,0.948
2017-02-08,8.556,0.000,1.545
2017-02-09,13.076,0.000,1.270
2017-02-10,1.380,0.000,0.267
2017-02-11,2.076,0.000,0.375
2017-02-12,18.817,0.000,1.965
2017-02-13,7.610,0.000,1.201
2017-02-14,17.432,0.002,2.394
2017-02-15,4.591,0.000,0.819
2017-02-16,8.684,0.000,0.942
2017-02-17,7.166,0.000,1.149
2017-02-18,5.728,0.000,0.921
2017-02-19,9.312,0.000,0.933
2017-02-20,4.055,0.000,0.478
2017-02-21,16.802,0.000,2.062
2017-02-22,9.554,0.000,1.340
2017-02-23,2.850,0.000,0.669
2017-02-24,16.072,0.000,1.595
2017-02-25,5.111,0.000,0.723
2017-02-26,9.360,0.001,2.679
2017-02-27,6.725,0.000,1.681
2017-02-28,5.908,0.000,1.467
2017-03-01,24.440,0.000,3.101
2017-03-02,4.733,0.000,0.687
2017-03-03,19.862,0.000,2.178
2017-03-04,4.917,0.000,0.828
2017-03-05,75.953,0.000,5.188
2017-03-06,13.639,0.000,1.127
2017-03-07,1.953,0.000,0.254
2017-03-08,8.812,0.000,0.810
2017-03-09,20.501,0.000,1.588
2017-03-10,39.706,0.000,2.881
2017-03-11,6.737,0.000,0.708
2017-03-12,3.189,0.000,0.473
2017-03-13,9.553,0.000,1.513
2017-03-14,4.633,0.000,0.754
2017-03-15,2.622,0.001,0.719
2017-03-16,6.400,0.000,0.810
2017-03-17,11.942,0.000,1.376
