date,maximum,minimum,average
2016-10-02,19.185,18.835,18.892
2016-10-03,19.283,18.813,18.914
2016-10-04,19.194,18.795,18.900
2016-10-05,19.135,18.780,18.896
2016-10-06,19.391,18.767,18.940
2016-10-07,20.022,18.773,19.013
2016-10-08,19.836,18.756,19.069
2016-10-09,20.861,18.741,19.233
2016-10-10,24.813,18.726,19.596
2016-10-11,25.067,18.730,19.616
2016-10-12,25.377,18.724,19.610
2016-10-13,26.028,18.719,19.683
2016-10-14,26.755,18.791,19.927
2016-10-15,26.400,18.762,20.061
2016-10-16,26.225,18.750,20.094
2016-10-17,26.194,18.821,20.124
2016-10-18,26.133,18.832,20.130
2016-10-19,26.791,18.826,20.204
2016-10-20,27.085,18.820,20.409
2016-10-21,27.808,18.815,20.517
2016-10-22,27.660,18.811,20.611
2016-10-23,27.456,18.807,20.615
2016-10-24,27.328,18.845,20.790
2016-10-25,27.833,18.831,21.082
2016-10-26,28.730,18.820,21.311
2016-10-27,28.736,18.843,21.356
2016-10-28,29.010,18.832,21.427
2016-10-29,28.941,19.082,21.580
2016-10-30,28.819,19.065,21.785
2016-10-31,28.705,19.091,21.942
2016-11-01,28.611,19.039,21.990
2016-11-02,28.692,19.007,22.256
2016-11-03,28.619,19.010,22.639
2016-11-04,32.265,19.079,23.252
2016-11-05,33.879,19.229,23.615
2016-11-06,33.736,19.145,24.238
2016-11-07,34.296,19.106,24.798
2016-11-08,36.225,19.110,25.774
2016-11-09,36.060,19.070,26.393
2016-11-10,39.633,19.052,26.758
2016-11-11,41.931,19.033,27.203
2016-11-12,42.575,19.032,27.266
2016-11-13,53.524,19.044,28.203
2016-11-14,53.577,19.041,28.219
2016-11-15,53.139,19.026,28.504
2016-11-16,53.417,19.008,28.950
2016-11-17,53.048,18.991,29.555
2016-11-18,52.581,18.977,29.702
2016-11-19,51.854,18.965,29.523
2016-11-20,51.280,19.046,29.611
2016-11-21,50.861,19.061,29.566
2016-11-22,50.505,19.063,29.720
2016-11-23,51.270,19.061,29.934
2016-11-24,53.724,19.043,30.319
2016-11-25,53.548,19.029,30.625
2016-11-26,53.844,19.054,30.640
