date,maximum,minimum,average
2017-01-01,0.056,0.012,0.030
2017-01-02,0.056,0.012,0.030
2017-01-03,0.056,0.012,0.029
2017-01-04,0.057,0.012,0.029
2017-01-05,0.065,0.012,0.029
2017-01-06,0.072,0.012,0.030
2017-01-07,0.054,0.012,0.029
2017-01-08,0.052,0.011,0.028
2017-01-09,0.052,0.011,0.029
2017-01-10,0.247,0.011,0.042
2017-01-11,0.051,0.011,0.028
2017-01-12,0.051,0.011,0.028
2017-01-13,0.050,0.011,0.028
2017-01-14,0.050,0.012,0.027
2017-01-15,0.049,0.013,0.027
2017-01-16,0.049,0.014,0.029
2017-01-17,0.049,0.012,0.027
2017-01-18,0.048,0.011,0.027
2017-01-19,0.048,0.011,0.027
2017-01-20,0.047,0.011,0.028
2017-01-21,3.161,0.011,0.222
2017-01-22,0.279,0.012,0.042
2017-01-23,0.112,0.011,0.032
2017-01-24,0.087,0.011,0.031
2017-01-25,0.076,0.011,0.029
2017-01-26,0.070,0.011,0.029
2017-01-27,0.065,0.011,0.028
2017-01-28,0.063,0.011,0.028
2017-01-29,0.060,0.011,0.028
2017-01-30,0.057,0.011,0.027
2017-01-31,0.055,0.011,0.027
2017-02-01,0.054,0.011,0.027
2017-02-02,0.052,0.011,0.026
2017-02-03,0.051,0.011,0.026
2017-02-04,0.049,0.011,0.026
2017-02-05,0.048,0.011,0.026
2017-02-06,0.047,0.011,0.026
2017-02-07,0.592,0.011,0.062
2017-02-08,0.045,0.011,0.027
2017-02-09,0.044,0.011,0.027
2017-02-10,0.043,0.011,0.026
2017-02-11,0.042,0.011,0.027
2017-02-12,0.050,0.011,0.026
2017-02-13,0.070,0.011,0.027
2017-02-14,0.040,0.011,0.025
2017-02-15,0.039,0.010,0.025
2017-02-16,0.039,0.010,0.025
2017-02-17,0.039,0.010,0.024
2017-02-18,0.038,0.010,0.024
2017-02-19,0.038,0.010,0.024
2017-02-20,0.038,0.010,0.024
2017-02-21,0.038,0.010,0.025
2017-02-22,0.037,0.010,0.024
2017-02-23,0.037,0.010,0.023
2017-02-24,0.037,0.010,0.023
2017-02-25,0.037,0.011,0.023
2017-02-26,0.036,0.010,0.023
2017-02-27,0.036,0.010,0.023
2017-02-28,0.052,0.010,0.025
2017-03-01,0.035,0.010,0.023
2017-03-02,0.035,0.010,0.023
2017-03-03,0.035,0.010,0.023
2017-03-04,0.035,0.010,0.023
2017-03-05,0.035,0.010,0.023
2017-03-06,0.034,0.010,0.022
2017-03-07,0.034,0.011,0.022
2017-03-08,0.034,0.010,0.022
2017-03-09,0.034,0.010,0.022
2017-03-10,0.034,0.010,0.021
2017-03-11,0.035,0.010,0.021
2017-03-12,0.033,0.010,0.021
2017-03-13,0.033,0.010,0.021
2017-03-14,0.033,0.011,0.021
2017-03-15,0.033,0.010,0.021
2017-03-16,0.033,0.010,0.021
2017-03-17,0.032,0.010,0.021
2017-03-18,0.032,0.010,0.021
2017-03-19,0.032,0.010,0.021
2017-03-20,0.032,0.010,0.021
2017-03-21,0.032,0.010,0.021
2017-03-22,0.032,0.010,0.021
2017-03-23,0.031,0.010,0.020
2017-03-24,0.031,0.010,0.020
2017-03-25,0.031,0.010,0.020
2017-03-26,0.031,0.010,0.020
2017-03-27,0.031,0.010,0.020
2017-03-28,0.031,0.010,0.020
2017-03-29,0.033,0.010,0.020
2017-03-30,0.037,0.010,0.020
2017-03-31,0.032,0.009,0.020
2017-04-01,0.031,0.009,0.020
2017-04-02,0.030,0.009,0.019
2017-04-03,0.030,0.009,0.019
2017-04-04,0.030,0.009,0.019
2017-04-05,0.030,0.009,0.019
2017-04-06,0.030,0.009,0.019
2017-04-07,0.031,0.009,0.019
2017-04-08,0.030,0.009,0.019
2017-04-09,0.029,0.009,0.019
2017-04-10,0.029,0.009,0.019
2017-04-11,0.029,0.009,0.018
2017-04-12,0.030,0.009,0.019
2017-04-13,0.029,0.009,0.019
2017-04-14,0.029,0.011,0.019
2017-04-15,0.028,0.009,0.018
2017-04-16,0.028,0.009,0.018
2017-04-17,0.028,0.009,0.019
2017-04-18,0.028,0.009,0.018
2017-04-19,0.031,0.009,0.019
2017-04-20,0.028,0.009,0.018
2017-04-21,0.031,0.009,0.019
2017-04-22,0.028,0.009,0.018
2017-04-23,0.028,0.010,0.019
2017-04-24,0.078,0.009,0.022
2017-04-25,0.371,0.011,0.043
2017-04-26,0.102,0.010,0.023
2017-04-27,0.096,0.009,0.022
2017-04-28,0.082,0.009,0.021
2017-04-29,0.071,0.009,0.021
2017-04-30,0.065,0.009,0.020
2017-05-01,0.048,0.009,0.019
2017-05-02,0.046,0.010,0.019
2017-05-03,0.050,0.011,0.020
2017-05-04,0.047,0.010,0.019
2017-05-05,0.040,0.011,0.020
2017-05-06,0.052,0.009,0.019
2017-05-07,0.041,0.009,0.019
2017-05-08,0.056,0.009,0.021
2017-05-09,0.071,0.009,0.023
2017-05-10,0.044,0.010,0.021
2017-05-11,0.119,0.009,0.031
2017-05-12,0.039,0.011,0.020
2017-05-13,0.039,0.009,0.018
2017-05-14,0.036,0.009,0.017
2017-05-15,0.078,0.009,0.022
2017-05-16,0.101,0.012,0.026
2017-05-17,0.038,0.009,0.019
2017-05-18,0.039,0.010,0.020
2017-05-19,0.045,0.010,0.020
2017-05-20,0.072,0.009,0.022
2017-05-21,0.062,0.009,0.022
2017-05-22,0.962,0.012,0.080
2017-05-23,0.478,0.009,0.045
2017-05-24,0.283,0.009,0.040
2017-05-25,0.193,0.009,0.029
2017-05-26,0.308,0.009,0.043
2017-05-27,0.202,0.009,0.029
2017-05-28,0.215,0.009,0.033
2017-05-29,0.242,0.008,0.033
2017-05-30,0.316,0.008,0.047
2017-05-31,0.159,0.011,0.027
2017-06-01,0.552,0.011,0.067
2017-06-02,0.104,0.012,0.026
2017-06-03,0.130,0.012,0.034
2017-06-04,0.094,0.008,0.023
2017-06-05,0.105,0.012,0.027
2017-06-06,0.122,0.012,0.039
2017-06-07,0.193,0.010,0.044
2017-06-08,0.166,0.011,0.041
2017-06-09,0.116,0.011,0.028
2017-06-10,0.237,0.009,0.049
2017-06-11,0.197,0.009,0.042
2017-06-12,0.553,0.010,0.063
2017-06-13,0.118,0.009,0.039
2017-06-14,0.114,0.009,0.035
2017-06-15,0.137,0.009,0.044
2017-06-16,0.475,0.010,0.066
2017-06-17,0.107,0.011,0.033
2017-06-18,0.105,0.008,0.035
2017-06-19,0.104,0.009,0.031
2017-06-20,0.091,0.012,0.034
2017-06-21,0.219,0.011,0.048
