date,average,maximum,minimum,ref2010,ref2015,current
2017-01-01,1.443,10.815,0.000,10.815,0.000,0.053
2017-01-02,1.743,14.881,0.000,0.218,0.034,0.002
2017-01-03,2.016,17.807,0.000,17.807,3.297,0.000
2017-01-04,1.485,12.673,0.000,0.709,1.384,12.673
2017-01-05,1.538,8.260,0.000,0.209,0.122,0.915
2017-01-06,2.254,19.457,0.000,0.004,0.296,2.131
2017-01-07,0.856,8.737,0.000,0.000,8.737,0.612
2017-01-08,3.053,19.403,0.000,1.174,11.465,19.403
2017-01-09,1.865,11.195,0.000,0.504,11.195,5.842
2017-01-10,3.005,18.998,0.000,1.177,1.873,7.031
2017-01-11,2.299,15.070,0.000,0.735,0.963,0.712
2017-01-12,0.442,2.568,0.000,0.093,2.568,0.025
2017-01-13,0.713,4.223,0.000,0.001,0.227,0.000
2017-01-14,0.516,1.876,0.000,0.000,0.034,0.000
2017-01-15,4.712,52.576,0.000,0.000,0.001,0.109
2017-01-16,2.831,13.339,0.000,13.339,3.814,0.002
2017-01-17,4.232,22.129,0.003,3.752,0.140,13.971
2017-01-18,6.348,71.979,0.000,0.168,0.002,0.917
2017-01-19,1.710,6.773,0.000,0.285,0.000,0.645
2017-01-20,0.255,0.856,0.017,0.811,0.856,0.057
2017-01-21,0.806,3.891,0.000,1.130,0.247,0.234
2017-01-22,0.556,3.169,0.000,1.815,0.025,0.751
2017-01-23,2.763,28.717,0.000,28.717,0.000,1.472
2017-01-24,2.161,7.799,0.002,4.818,1.325,7.799
2017-01-25,0.901,3.595,0.002,1.385,0.065,0.275
2017-01-26,1.895,10.034,0.022,1.748,0.244,0.977
2017-01-27,2.670,16.717,0.001,0.324,11.622,0.076
2017-01-28,1.605,15.794,0.000,0.005,0.543,0.001
2017-01-29,1.294,9.256,0.000,1.071,9.256,0.972
2017-01-30,0.396,2.455,0.000,0.447,0.353,0.024
2017-01-31,3.757,42.036,0.000,0.011,0.309,0.000
2017-02-01,0.200,2.228,0.000,0.000,0.011,0.000
2017-02-02,0.306,1.214,0.000,0.049,0.088,0.000
2017-02-03,0.097,0.549,0.000,0.032,0.002,0.000
2017-02-04,0.637,6.094,0.000,0.001,0.545,0.000
2017-02-05,1.287,12.610,0.000,0.168,0.650,0.137
2017-02-06,2.210,24.008,0.000,0.202,1.382,0.032
