date,average,maximum,minimum,ref2010,ref2015,current
2017-01-01,0.039,0.291,0.000,0.000,0.000,0.000
2017-01-02,0.053,0.216,0.000,0.000,0.000,0.009
2017-01-03,0.250,2.059,0.000,0.000,0.288,0.061
2017-01-04,0.022,0.135,0.000,0.000,0.005,0.016
2017-01-05,0.005,0.058,0.000,0.000,0.058,0.000
2017-01-06,0.006,0.064,0.000,0.000,0.064,0.000
2017-01-07,0.385,4.250,0.000,0.000,0.307,0.049
2017-01-08,0.310,2.960,0.000,0.000,2.960,0.001
2017-01-09,0.328,2.850,0.000,0.089,0.922,0.000
2017-01-10,0.169,1.729,0.000,0.002,0.017,0.018
2017-01-11,0.302,2.232,0.000,0.000,0.122,0.892
2017-01-12,0.019,0.147,0.000,0.000,0.002,0.016
2017-01-13,0.021,0.210,0.000,0.000,0.001,0.000
2017-01-14,0.001,0.010,0.000,0.000,0.010,0.000
2017-01-15,0.067,0.725,0.000,0.060,0.000,0.000
2017-01-16,0.011,0.060,0.000,0.041,0.000,0.000
2017-01-17,0.141,0.880,0.000,0.642,0.078,0.880
2017-01-18,0.046,0.357,0.000,0.166,0.001,0.016
2017-01-19,0.077,0.883,0.000,0.003,0.026,0.000
2017-01-20,2.028,24.163,0.000,0.126,0.012,24.163
2017-01-21,0.063,0.427,0.000,0.186,0.002,0.427
2017-01-22,0.041,0.266,0.000,0.065,0.131,0.000
2017-01-23,0.013,0.077,0.000,0.077,0.002,0.000
2017-01-24,0.047,0.413,0.000,0.413,0.000,0.000
2017-01-25,0.010,0.087,0.000,0.007,0.000,0.000
2017-01-26,0.090,1.074,0.000,0.000,0.000,0.000
2017-01-27,0.374,3.648,0.000,0.000,0.003,0.000
2017-01-28,0.520,3.578,0.000,0.000,0.866,0.000
2017-01-29,0.573,3.924,0.000,0.000,3.924,0.000
2017-01-30,0.456,4.938,0.000,0.000,4.938,0.000
2017-01-31,0.026,0.167,0.000,0.000,0.092,0.000
2017-02-01,0.045,0.455,0.000,0.000,0.017,0.000
2017-02-02,0.210,1.076,0.000,0.000,0.000,0.000
2017-02-03,0.256,2.700,0.000,0.214,0.000,0.000
2017-02-04,0.070,0.469,0.000,0.045,0.317,0.000
2017-02-05,0.119,1.245,0.000,0.001,0.093,0.000
2017-02-06,0.147,1.435,0.000,0.000,0.002,0.000
2017-02-07,0.044,0.313,0.000,0.000,0.017,0.000
2017-02-08,0.144,1.469,0.000,0.000,0.002,0.007
2017-02-09,0.641,4.439,0.000,0.002,0.000,4.439
2017-02-10,0.202,1.822,0.000,0.000,0.389,0.090
2017-02-11,0.242,1.556,0.000,0.000,0.269,0.001
2017-02-12,0.168,0.870,0.000,0.000,0.870,0.000
2017-02-13,0.835,7.262,0.000,0.000,1.768,0.028
2017-02-14,0.193,1.891,0.000,0.000,0.221,0.001
2017-02-15,2.271,11.630,0.000,9.934,0.406,0.006
2017-02-16,0.270,2.208,0.000,2.208,0.009,0.000
2017-02-17,4.528,30.763,0.000,0.066,0.367,0.012
2017-02-18,0.559,4.876,0.000,0.001,0.902,0.000
2017-02-19,1.140,6.456,0.000,0.019,0.149,0.000
2017-02-20,1.109,7.499,0.000,0.099,0.038,0.000
2017-02-21,0.837,4.168,0.000,4.168,0.001,0.000
2017-02-22,0.844,5.004,0.000,0.179,0.034,0.000
2017-02-23,2.599,22.544,0.000,0.005,2.614,0.000
2017-02-24,0.695,4.023,0.000,0.068,0.046,0.000
2017-02-25,0.205,1.410,0.000,0.007,0.004,0.000
2017-02-26,1.046,10.580,0.000,0.436,0.000,1.207
2017-02-27,0.796,4.123,0.000,0.058,0.010,2.322
2017-02-28,0.731,4.640,0.000,3.113,0.000,0.200
2017-03-01,1.058,4.482,0.000,0.652,2.865,3.436
2017-03-02,0.770,3.817,0.001,0.123,1.813,1.316
2017-03-03,1.296,5.998,0.001,0.523,0.536,0.030
2017-03-04,1.371,8.498,0.000,4.404,0.066,0.168
2017-03-05,0.822,2.502,0.000,2.502,0.315,1.888
2017-03-06,1.823,10.181,0.000,0.058,0.233,10.181
2017-03-07,0.601,2.147,0.000,0.000,1.566,0.480
2017-03-08,1.823,10.186,0.000,0.000,0.056,2.029
2017-03-09,2.419,13.701,0.000,0.000,0.001,0.046
2017-03-10,2.575,23.972,0.000,0.000,0.858,0.020
2017-03-11,1.137,4.247,0.000,0.000,3.549,0.525
2017-03-12,1.987,12.661,0.000,0.000,0.147,0.124
2017-03-13,0.709,2.118,0.001,0.037,0.795,0.938
2017-03-14,0.872,3.546,0.000,0.415,0.107,1.201
2017-03-15,1.803,14.198,0.000,0.086,4.963,0.062
2017-03-16,2.386,15.427,0.000,0.165,6.421,0.001
2017-03-17,2.837,16.419,0.000,0.183,0.535,0.281
2017-03-18,1.813,8.533,0.000,0.258,0.506,2.914
2017-03-19,1.712,10.310,0.030,1.582,1.449,0.649
2017-03-20,1.728,11.470,0.002,0.028,0.225,0.481
2017-03-21,1.323,3.947,0.000,0.000,3.947,3.100
2017-03-22,2.938,20.105,0.003,0.104,0.247,0.881
2017-03-23,1.057,4.632,0.000,0.340,4.632,3.220
2017-03-24,1.360,2.650,0.000,2.428,1.171,2.123
2017-03-25,1.350,5.900,0.058,0.058,2.911,2.096
2017-03-26,2.275,15.636,0.028,0.028,1.829,0.079
2017-03-27,0.780,2.213,0.003,0.390,1.007,1.007
2017-03-28,2.281,10.295,0.132,1.484,1.377,0.176
2017-03-29,0.616,2.331,0.003,0.031,1.551,0.022
2017-03-30,3.674,16.214,0.066,1.783,2.721,0.527
2017-03-31,1.986,9.432,0.006,1.362,3.336,3.587
2017-04-01,0.357,1.191,0.027,0.027,0.062,0.129
2017-04-02,1.192,4.902,0.070,4.902,0.388,0.641
2017-04-03,0.965,5.411,0.006,0.099,0.360,0.046
2017-04-04,1.081,6.372,0.009,0.149,0.810,6.372
2017-04-05,0.724,2.565,0.000,0.003,0.169,0.199
2017-04-06,1.539,5.770,0.000,0.000,3.312,0.002
2017-04-07,1.455,6.259,0.000,0.000,3.919,0.011
2017-04-08,0.977,5.546,0.000,0.000,0.719,0.235
2017-04-09,1.747,7.099,0.000,5.985,0.452,7.099
2017-04-10,1.315,4.684,0.042,0.276,0.511,0.575
2017-04-11,2.227,6.296,0.027,0.859,2.324,2.430
2017-04-12,1.094,7.913,0.024,0.536,0.048,0.060
2017-04-13,2.353,13.198,0.011,0.073,0.111,4.444
2017-04-14,2.318,14.395,0.003,0.073,0.003,0.081
2017-04-15,0.972,4.610,0.017,0.031,1.285,1.214
2017-04-16,4.643,35.055,0.186,0.516,0.591,1.652
2017-04-17,1.961,9.492,0.072,0.072,3.276,1.068
2017-04-18,3.413,15.682,0.008,2.569,1.943,15.682
2017-04-19,3.783,19.506,0.077,3.489,1.672,0.712
2017-04-20,1.761,6.580,0.009,0.154,2.262,1.873
2017-04-21,2.620,13.594,0.031,1.455,0.393,3.443
2017-04-22,3.837,19.317,0.019,0.112,1.667,0.067
2017-04-23,1.501,3.882,0.010,0.839,0.078,2.596
2017-04-24,3.705,13.988,0.005,4.360,0.824,0.459
2017-04-25,2.523,9.063,0.032,3.903,3.696,4.951
2017-04-26,0.820,2.445,0.022,0.152,1.744,0.164
2017-04-27,1.518,5.024,0.007,0.007,1.340,4.793
2017-04-28,2.083,12.152,0.005,1.008,1.682,1.232
2017-04-29,1.382,5.287,0.000,2.660,0.835,5.287
2017-04-30,1.501,6.792,0.000,0.440,0.098,0.104
2017-05-01,1.690,7.434,0.018,3.097,0.590,1.671
2017-05-02,0.311,1.586,0.000,0.066,0.168,0.566
2017-05-03,2.689,11.707,0.000,0.003,3.230,0.342
2017-05-04,0.845,3.873,0.000,1.527,0.186,0.329
2017-05-05,1.825,9.852,0.027,0.027,1.635,0.430
2017-05-06,4.311,17.260,0.000,0.087,2.179,0.043
2017-05-07,1.337,4.619,0.025,3.839,0.204,1.010
2017-05-08,2.518,14.138,0.000,4.308,1.717,2.468
2017-05-09,2.713,13.010,0.007,0.075,2.252,0.675
2017-05-10,3.471,19.370,0.000,0.000,0.160,9.976
2017-05-11,2.395,9.843,0.000,0.000,5.357,3.092
2017-05-12,1.443,9.131,0.079,0.095,9.131,0.701
2017-05-13,1.925,12.007,0.019,1.130,0.212,12.007
2017-05-14,1.008,4.382,0.002,1.250,1.006,1.460
2017-05-15,2.052,9.586,0.000,1.231,1.089,0.588
2017-05-16,0.823,2.021,0.000,2.021,0.675,0.775
2017-05-17,0.833,4.943,0.002,0.722,4.943,0.725
2017-05-18,2.704,7.716,0.022,0.022,1.651,6.419
2017-05-19,1.483,9.497,0.008,0.028,0.595,9.497
2017-05-20,2.474,12.671,0.006,0.242,1.393,2.120
2017-05-21,2.401,13.619,0.001,1.855,13.619,0.749
2017-05-22,1.522,5.956,0.022,2.025,0.947,4.546
2017-05-23,0.960,3.558,0.011,0.038,0.263,0.892
2017-05-24,0.901,3.610,0.001,0.670,0.751,0.592
2017-05-25,1.232,7.060,0.000,0.013,0.668,0.479
2017-05-26,4.408,33.073,0.034,0.458,6.303,33.073
2017-05-27,1.553,3.983,0.020,0.134,3.983,0.990
2017-05-28,1.688,7.756,0.008,4.001,0.322,0.008
2017-05-29,2.631,8.472,0.000,0.328,0.914,0.000
2017-05-30,2.637,14.524,0.005,0.005,0.016,0.184
2017-05-31,1.309,4.788,0.000,2.806,0.000,0.388
2017-06-01,1.453,9.526,0.022,0.050,0.244,0.485
2017-06-02,0.888,5.668,0.011,0.066,0.490,1.059
2017-06-03,3.272,17.009,0.064,4.396,0.975,4.788
2017-06-04,1.996,17.212,0.072,0.079,0.072,0.100
2017-06-05,2.448,7.362,0.012,0.231,0.012,7.362
2017-06-06,0.848,3.792,0.042,0.077,0.713,0.285
2017-06-07,2.439,21.818,0.004,0.004,0.088,0.564
2017-06-08,1.689,6.891,0.000,0.000,3.788,6.891
2017-06-09,1.697,4.983,0.008,2.069,4.983,2.994
2017-06-10,2.685,13.243,0.015,0.127,0.151,0.104
2017-06-11,1.824,13.826,0.000,1.994,0.090,0.002
2017-06-12,2.051,8.392,0.042,0.990,8.392,2.305
2017-06-13,3.124,21.825,0.032,0.032,0.175,0.044
2017-06-14,2.690,8.096,0.001,0.714,0.001,6.156
2017-06-15,1.083,4.437,0.002,0.026,1.644,3.445
2017-06-16,1.747,10.536,0.001,0.006,4.715,0.580
2017-06-17,4.150,25.422,0.000,2.960,10.675,0.009
2017-06-18,0.894,3.225,0.000,0.125,0.262,0.587
2017-06-19,0.815,2.971,0.003,0.333,2.576,2.971
2017-06-20,1.170,7.409,0.006,0.006,2.416,0.082
2017-06-21,0.974,3.920,0.000,0.000,0.068,0.001
2017-06-22,2.150,7.762,0.000,0.000,7.762,0.000
2017-06-23,1.313,8.880,0.000,0.361,2.077,0.000
2017-06-24,1.120,6.190,0.002,0.129,1.586,0.003
2017-06-25,0.970,3.753,0.101,0.296,0.149,1.375
2017-06-26,4.163,21.850,0.009,0.009,0.033,4.144
2017-06-27,1.120,4.412,0.024,0.036,0.024,1.522
2017-06-28,1.787,17.951,0.000,0.001,0.000,0.184
2017-06-29,0.689,6.192,0.000,0.151,0.000,0.032
2017-06-30,4.715,23.238,0.000,1.089,0.598,23.238
2017-07-01,1.435,4.990,0.032,0.136,0.078,4.106
2017-07-02,1.120,5.480,0.001,1.516,0.640,1.036
2017-07-03,0.676,3.768,0.012,3.768,0.012,0.099
2017-07-04,1.291,5.829,0.018,0.067,0.551,0.025
2017-07-05,1.392,6.618,0.017,0.139,0.857,1.356
2017-07-06,1.097,4.366,0.000,0.005,4.366,0.195
2017-07-07,0.670,1.998,0.000,0.511,0.077,1.998
2017-07-08,0.821,2.858,0.000,1.255,2.428,0.570
2017-07-09,1.351,6.540,0.000,0.435,0.045,5.587
2017-07-10,2.246,13.701,0.000,0.128,0.020,0.247
2017-07-11,1.925,12.401,0.000,0.112,0.255,1.948
2017-07-12,2.569,22.588,0.005,22.588,0.005,0.036
2017-07-13,0.428,2.161,0.000,0.629,0.000,0.253
2017-07-14,0.750,4.341,0.000,0.004,0.067,4.341
2017-07-15,1.530,6.085,0.016,0.024,3.658,0.905
2017-07-16,2.221,15.893,0.047,0.841,1.292,0.047
2017-07-17,2.225,12.766,0.000,0.015,0.030,12.766
2017-07-18,4.552,25.139,0.000,0.000,0.297,0.802
2017-07-19,1.295,4.369,0.000,1.365,0.512,0.021
2017-07-20,0.527,3.832,0.000,0.025,0.009,1.331
2017-07-21,3.037,18.287,0.007,0.627,0.066,18.287
2017-07-22,2.195,8.860,0.022,0.178,1.865,1.165
2017-07-23,2.417,8.987,0.006,0.006,1.394,0.017
2017-07-24,1.159,7.500,0.000,0.000,0.072,7.500
2017-07-25,1.399,15.031,0.000,0.000,0.001,15.031
2017-07-26,0.892,6.564,0.000,0.000,0.055,0.265
2017-07-27,2.204,23.456,0.000,0.309,0.001,0.000
2017-07-28,1.529,9.704,0.000,0.007,0.000,6.280
2017-07-29,2.115,9.849,0.000,0.271,6.403,2.814
2017-07-30,1.306,5.569,0.004,1.112,0.621,0.247
2017-07-31,1.107,4.996,0.007,2.449,0.515,0.137
2017-08-01,0.938,4.228,0.001,0.280,4.228,3.560
2017-08-02,1.326,6.942,0.000,0.520,0.824,0.297
2017-08-03,0.731,3.252,0.024,0.024,3.029,0.066
2017-08-04,0.574,1.611,0.002,0.358,0.489,1.326
2017-08-05,1.219,3.538,0.000,0.219,3.117,1.893
2017-08-06,1.497,10.695,0.001,1.291,0.499,0.101
2017-08-07,1.143,6.238,0.000,0.030,0.374,0.005
2017-08-08,1.409,5.569,0.000,0.080,0.072,1.597
2017-08-09,1.009,5.624,0.001,0.039,0.192,0.078
2017-08-10,1.406,8.469,0.000,0.289,0.227,3.044
2017-08-11,0.636,2.597,0.000,0.299,0.018,0.712
2017-08-12,3.168,12.395,0.001,4.808,12.147,0.022
2017-08-13,1.662,3.991,0.044,1.160,0.406,0.587
2017-08-14,2.666,10.511,0.001,1.023,0.003,8.382
2017-08-15,2.784,9.602,0.057,0.057,0.701,3.474
2017-08-16,0.670,3.523,0.046,3.523,0.183,0.062
2017-08-17,2.068,9.640,0.000,0.132,2.587,2.878
2017-08-18,3.902,33.357,0.001,0.071,0.056,1.578
2017-08-19,0.807,2.376,0.000,0.842,0.001,1.920
2017-08-20,0.517,1.447,0.000,0.066,0.345,1.447
2017-08-21,2.131,9.534,0.000,1.422,0.006,2.535
2017-08-22,2.245,7.903,0.000,0.026,0.000,0.053
2017-08-23,0.795,2.967,0.000,1.447,2.967,0.001
2017-08-24,2.950,11.015,0.000,1.170,6.079,9.306
2017-08-25,1.363,5.007,0.063,1.986,0.109,2.815
2017-08-26,0.492,2.124,0.000,2.124,0.000,0.188
2017-08-27,1.055,4.947,0.000,0.785,0.214,0.087
2017-08-28,1.201,4.619,0.005,4.619,0.289,0.501
2017-08-29,2.097,14.756,0.005,0.383,0.005,0.584
2017-08-30,5.869,40.791,0.009,0.209,0.023,40.791
2017-08-31,4.113,11.266,0.003,7.334,9.499,11.266
2017-09-01,1.434,7.074,0.000,0.557,0.975,0.233
2017-09-02,1.383,5.375,0.030,0.961,0.824,0.360
2017-09-03,1.314,4.766,0.003,0.426,3.194,3.765
2017-09-04,3.550,14.759,0.012,4.960,7.700,5.317
2017-09-05,2.332,16.026,0.000,0.475,0.570,4.594
2017-09-06,3.745,15.720,0.017,0.470,1.008,5.733
2017-09-07,3.406,9.358,0.110,2.396,4.607,0.110
2017-09-08,0.857,3.996,0.000,0.042,0.816,0.000
2017-09-09,2.251,12.055,0.001,2.399,0.292,0.877
2017-09-10,1.408,5.369,0.010,0.107,1.568,1.347
2017-09-11,0.679,2.734,0.053,1.090,0.084,0.053
2017-09-12,0.608,3.997,0.034,0.214,0.941,3.997
2017-09-13,0.794,3.014,0.001,0.291,3.014,0.085
2017-09-14,2.748,11.532,0.027,3.217,2.038,0.043
2017-09-15,0.902,3.626,0.001,0.101,0.171,0.322
2017-09-16,2.888,14.641,0.013,4.736,14.641,4.775
2017-09-17,0.699,1.889,0.001,0.407,1.525,0.156
2017-09-18,0.724,1.369,0.000,0.481,0.662,0.613
2017-09-19,2.414,16.390,0.000,1.992,0.030,0.014
2017-09-20,1.933,4.485,0.006,0.070,2.200,2.112
