2015-10-03,0.060,0.056
2015-10-04,0.108,0.156
2015-10-05,0.096,0.051
2015-10-06,0.101,0.034
2015-10-07,0.121,0.032
2015-10-08,0.105,0.046
2015-10-09,0.092,0.025
2015-10-10,0.083,0.036
2015-10-11,0.076,0.020
2015-10-12,0.076,0.029
2015-10-13,0.071,0.024
2015-10-14,0.066,0.022
2015-10-15,0.063,0.026
2015-10-16,0.062,0.019
2015-10-17,0.165,0.096
2015-10-18,0.139,0.030
2015-10-19,0.195,0.623
2015-10-20,0.334,0.371
2015-10-21,0.310,0.244
2015-10-22,0.292,0.064
2015-10-23,0.287,0.164
2015-10-24,0.287,0.018
2015-10-25,0.328,0.174
2015-10-26,0.335,0.030
2015-10-27,0.342,0.240
2015-10-28,0.332,0.252
2015-10-29,0.320,0.243
2015-10-30,0.307,0.200
2015-10-31,0.295,0.189
2015-11-01,0.285,0.127
2015-11-02,0.349,0.250
2015-11-03,0.346,0.122
2015-11-04,0.481,0.454
2015-11-05,0.479,0.398
2015-11-06,0.470,0.392
2015-11-07,0.454,0.385
2015-11-08,0.449,0.297
2015-11-09,0.442,0.547
2015-11-10,0.442,0.423
2015-11-11,0.438,0.225
2015-11-12,0.426,-9999.000
2015-11-13,0.458,0.676
2015-11-14,0.451,0.460
2015-11-15,0.441,0.602
2015-11-16,0.468,0.396
2015-11-17,0.458,0.396
2015-11-18,0.449,0.359
2015-11-19,0.438,0.369
2015-11-20,0.430,0.348
2015-11-21,0.423,0.152
2015-11-22,0.417,0.268
2015-11-23,0.413,0.482
2015-11-24,0.416,0.504
2015-11-25,0.415,0.447
2015-11-26,0.414,0.170
2015-11-27,0.412,0.299
2015-11-28,0.409,0.253
2015-11-29,0.407,0.277
2015-11-30,0.405,0.303
2015-12-01,0.403,0.241
2015-12-02,0.401,0.254
2015-12-03,0.400,0.281
2015-12-04,0.399,0.532
2015-12-05,0.398,0.293
2015-12-06,0.396,0.524
2015-12-07,0.395,0.224
2015-12-08,0.399,0.280
2015-12-09,0.405,0.290
2015-12-10,0.517,0.804
2015-12-11,0.649,0.726
2015-12-12,0.642,0.766
2015-12-13,0.627,0.685
2015-12-14,0.614,0.653
2015-12-15,0.600,0.573
2015-12-16,0.585,0.659
2015-12-17,0.576,0.510
2015-12-18,0.568,0.697
2015-12-19,0.562,0.544
2015-12-20,0.590,0.425
2015-12-21,0.591,0.602
2015-12-22,0.584,0.312
2015-12-23,0.598,0.567
2015-12-24,0.593,0.577
2015-12-25,0.583,0.815
2015-12-26,0.579,0.846
2015-12-27,0.589,0.681
2015-12-28,0.580,0.622
2015-12-29,0.571,0.565
2015-12-30,0.564,0.553
2015-12-31,0.556,0.512
2016-01-01,0.548,0.533
2016-01-02,0.540,0.606
2016-01-03,0.534,-9999.000
