date,average,maximum,minimum,ref2010,ref2015,current
2017-01-01,0.133,1.277,0.000,0.000,0.000,0.027
2017-01-02,0.019,0.174,0.000,0.000,0.000,0.000
2017-01-03,0.185,1.575,0.000,0.000,0.000,0.005
2017-01-04,0.178,1.837,0.000,0.003,0.000,0.000
2017-01-05,0.170,1.369,0.000,0.130,0.000,0.004
2017-01-06,0.182,1.149,0.000,0.002,0.000,0.000
2017-01-07,0.167,0.941,0.000,0.079,0.015,0.000
2017-01-08,0.413,4.169,0.000,0.001,0.009,0.000
2017-01-09,0.443,3.368,0.000,3.368,0.000,0.000
2017-01-10,1.380,8.300,0.000,0.463,0.000,0.000
2017-01-11,0.649,3.848,0.000,0.007,3.848,0.000
2017-01-12,0.511,4.664,0.000,0.000,4.664,0.016
2017-01-13,0.217,0.743,0.000,0.000,0.743,0.159
2017-01-14,0.322,2.433,0.000,0.405,0.044,0.171
2017-01-15,0.148,0.952,0.000,0.694,0.006,0.003
2017-01-16,0.917,8.519,0.000,8.519,0.056,0.168
2017-01-17,0.214,0.809,0.000,0.350,0.290,0.105
2017-01-18,0.036,0.224,0.000,0.004,0.224,0.050
2017-01-19,0.019,0.113,0.000,0.113,0.005,0.001
2017-01-20,0.153,1.781,0.000,0.002,0.011,0.014
2017-01-21,0.226,2.613,0.000,0.000,0.000,2.613
2017-01-22,0.042,0.367,0.000,0.000,0.000,0.047
2017-01-23,0.079,0.383,0.000,0.218,0.000,0.055
2017-01-24,0.473,3.502,0.000,3.502,0.000,0.597
2017-01-25,0.193,0.798,0.000,0.754,0.000,0.183
2017-01-26,1.064,6.473,0.000,0.379,0.000,0.003
2017-01-27,1.069,11.397,0.000,0.063,0.000,11.397
2017-01-28,0.240,1.214,0.000,0.002,0.000,1.214
2017-01-29,0.168,1.196,0.000,1.196,0.000,0.018
2017-01-30,0.398,2.815,0.000,0.904,0.000,0.381
2017-01-31,0.707,6.657,0.000,0.019,0.000,0.030
2017-02-01,1.787,7.485,0.000,5.011,0.000,4.698
2017-02-02,1.175,12.581,0.000,12.581,0.068,0.097
2017-02-03,1.037,11.162,0.000,11.162,0.001,0.000
2017-02-04,0.447,2.675,0.000,2.660,0.000,0.000
2017-02-05,1.748,12.408,0.000,12.408,0.000,0.134
2017-02-06,0.448,3.188,0.000,0.218,0.006,3.188
2017-02-07,0.239,1.375,0.000,0.013,0.000,1.176
2017-02-08,0.278,2.564,0.000,0.000,0.000,2.564
2017-02-09,0.141,0.893,0.000,0.014,0.000,0.893
2017-02-10,0.101,0.882,0.000,0.001,0.000,0.015
2017-02-11,0.740,3.212,0.000,0.000,0.000,2.099
2017-02-12,0.261,1.585,0.000,0.000,0.000,1.058
2017-02-13,0.650,3.015,0.000,0.000,0.002,2.496
2017-02-14,0.883,5.772,0.000,0.000,0.089,2.912
2017-02-15,0.258,2.169,0.000,0.053,0.002,0.407
2017-02-16,2.945,32.472,0.000,0.068,0.037,0.027
2017-02-17,0.119,0.942,0.000,0.165,0.069,0.095
2017-02-18,0.131,0.584,0.000,0.003,0.474,0.002
2017-02-19,0.119,0.937,0.000,0.231,0.010,0.002
2017-02-20,0.253,1.746,0.000,1.746,0.000,0.000
2017-02-21,0.417,1.896,0.000,1.739,0.011,0.000
2017-02-22,0.801,9.490,0.000,9.490,0.018,0.008
2017-02-23,0.640,4.176,0.000,4.176,0.035,0.349
2017-02-24,0.514,4.769,0.000,4.769,0.024,0.081
2017-02-25,0.685,4.393,0.000,0.215,4.393,0.001
2017-02-26,0.252,1.442,0.000,0.004,0.781,0.000
2017-02-27,0.296,1.479,0.000,0.033,0.092,0.000
2017-02-28,2.463,16.036,0.000,0.057,0.945,0.003
2017-03-01,0.862,5.097,0.000,0.012,5.097,0.000
2017-03-02,0.534,4.529,0.000,0.000,0.131,0.028
2017-03-03,0.104,0.413,0.000,0.000,0.055,0.000
2017-03-04,1.683,12.202,0.000,0.000,12.202,0.812
2017-03-05,1.042,4.191,0.000,0.000,4.191,0.717
2017-03-06,1.399,7.930,0.000,0.000,7.930,0.074
2017-03-07,0.953,8.554,0.000,0.000,0.147,1.163
2017-03-08,1.152,11.134,0.000,11.134,0.666,0.778
2017-03-09,0.266,2.042,0.000,2.042,0.073,0.211
2017-03-10,0.477,4.990,0.000,0.252,0.004,0.079
2017-03-11,0.348,3.365,0.000,0.244,0.149,0.006
2017-03-12,0.116,0.432,0.000,0.413,0.006,0.035
2017-03-13,1.083,6.549,0.000,4.790,0.203,0.001
2017-03-14,0.262,1.162,0.000,0.111,0.855,0.414
2017-03-15,0.210,1.109,0.000,0.114,1.109,0.248
2017-03-16,0.229,0.891,0.000,0.002,0.435,0.241
2017-03-17,0.182,1.235,0.000,0.002,0.009,0.286
2017-03-18,0.235,1.049,0.000,0.000,0.001,0.971
2017-03-19,1.252,5.646,0.000,0.021,4.704,0.017
2017-03-20,0.894,4.243,0.000,1.511,0.711,1.327
2017-03-21,1.807,10.892,0.000,3.031,3.432,0.573
2017-03-22,0.839,5.840,0.000,0.349,0.346,1.465
2017-03-23,1.503,6.235,0.000,0.028,0.488,4.899
2017-03-24,0.689,1.539,0.001,0.893,1.436,1.539
2017-03-25,2.184,10.247,0.000,0.125,6.214,10.247
2017-03-26,0.394,1.564,0.000,0.067,0.859,0.305
2017-03-27,0.599,3.482,0.008,0.038,1.238,3.482
2017-03-28,1.000,7.280,0.008,0.309,0.024,7.280
2017-03-29,1.064,5.412,0.000,0.006,0.025,5.412
2017-03-30,2.127,13.262,0.008,0.116,0.017,2.361
