date,average,maximum,minimum,ref2010,ref2015,current
2017-01-01,0.066,0.439,0.000,0.000,0.001,0.000
2017-01-02,0.207,0.945,0.000,0.000,0.000,0.005
2017-01-03,0.373,3.544,0.000,0.000,0.071,0.151
2017-01-04,0.059,0.253,0.000,0.000,0.234,0.004
2017-01-05,0.061,0.715,0.000,0.000,0.715,0.000
2017-01-06,0.021,0.185,0.000,0.000,0.058,0.000
2017-01-07,0.074,0.713,0.000,0.000,0.004,0.029
2017-01-08,0.410,2.900,0.000,0.000,2.900,0.024
2017-01-09,0.580,6.341,0.000,0.014,0.168,0.000
2017-01-10,0.039,0.178,0.000,0.013,0.002,0.008
2017-01-11,1.405,12.818,0.000,0.000,0.093,2.596
2017-01-12,0.065,0.333,0.000,0.000,0.115,0.046
2017-01-13,0.033,0.351,0.000,0.000,0.005,0.000
2017-01-14,0.003,0.016,0.000,0.000,0.016,0.001
2017-01-15,0.152,1.042,0.000,1.042,0.056,0.000
2017-01-16,0.083,0.674,0.000,0.029,0.001,0.141
2017-01-17,0.195,1.728,0.000,0.374,1.728,0.030
2017-01-18,0.029,0.297,0.000,0.007,0.031,0.000
2017-01-19,0.089,0.784,0.000,0.017,0.784,0.000
2017-01-20,2.553,30.335,0.000,0.012,0.170,30.335
2017-01-21,0.156,1.286,0.000,0.078,0.006,1.286
2017-01-22,0.143,1.393,0.000,1.393,0.111,0.013
2017-01-23,0.019,0.163,0.000,0.035,0.002,0.000
2017-01-24,0.108,1.210,0.000,0.009,0.000,0.000
2017-01-25,0.121,0.545,0.000,0.002,0.000,0.000
2017-01-26,0.103,1.169,0.000,0.000,0.001,0.000
2017-01-27,0.217,1.630,0.000,0.052,0.000,0.000
2017-01-28,0.690,3.124,0.000,0.001,0.277,0.000
2017-01-29,0.476,3.317,0.000,0.336,1.001,0.000
2017-01-30,0.094,0.340,0.000,0.340,0.123,0.000
2017-01-31,0.065,0.321,0.000,0.006,0.022,0.000
2017-02-01,0.108,0.711,0.000,0.000,0.002,0.000
2017-02-02,0.608,3.997,0.000,0.222,0.000,0.000
2017-02-03,0.515,3.245,0.000,2.823,0.002,0.000
2017-02-04,0.051,0.278,0.000,0.201,0.278,0.000
2017-02-05,0.078,0.457,0.000,0.003,0.019,0.000
2017-02-06,0.489,3.445,0.000,0.001,0.000,0.022
2017-02-07,0.173,1.422,0.000,0.000,0.144,0.033
2017-02-08,0.090,0.449,0.000,0.000,0.023,0.124
2017-02-09,0.592,4.458,0.000,0.472,0.000,4.458
2017-02-10,0.376,3.725,0.000,0.035,0.486,0.079
2017-02-11,0.359,2.438,0.000,0.000,0.219,0.323
2017-02-12,0.187,1.034,0.000,0.000,0.513,0.010
2017-02-13,0.635,3.963,0.000,0.003,3.963,0.133
2017-02-14,0.341,1.660,0.000,0.000,1.660,0.005
2017-02-15,1.265,7.859,0.000,7.859,0.693,0.000
2017-02-16,0.303,3.109,0.000,3.109,0.061,0.000
2017-02-17,1.865,10.874,0.000,0.057,0.261,0.098
2017-02-18,0.358,2.798,0.000,0.066,1.020,0.002
2017-02-19,2.714,14.550,0.000,0.021,1.829,0.000
2017-02-20,0.982,5.374,0.000,0.464,0.222,0.000
2017-02-21,1.129,8.924,0.000,1.908,0.003,0.000
2017-02-22,1.139,10.764,0.000,0.853,0.001,0.001
2017-02-23,1.897,16.178,0.000,0.096,1.505,0.000
2017-02-24,0.690,2.183,0.000,0.138,0.028,0.000
2017-02-25,0.438,3.317,0.000,0.311,0.001,0.000
2017-02-26,1.290,7.205,0.000,0.709,0.000,0.605
2017-02-27,1.026,8.962,0.000,0.257,0.012,8.962
2017-02-28,1.231,6.977,0.000,2.887,0.000,2.837
2017-03-01,1.190,4.563,0.000,2.021,4.563,1.707
2017-03-02,0.803,2.762,0.000,0.906,2.490,2.762
2017-03-03,1.102,6.998,0.001,1.240,0.053,0.048
2017-03-04,1.305,4.448,0.000,2.677,0.143,0.466
2017-03-05,0.927,2.676,0.000,0.443,0.030,2.123
2017-03-06,2.928,15.661,0.000,0.071,0.000,15.661
2017-03-07,1.119,7.745,0.000,0.001,0.873,0.287
2017-03-08,1.714,5.033,0.000,0.000,0.019,1.772
2017-03-09,1.653,11.387,0.000,0.000,0.533,0.033
2017-03-10,1.458,9.473,0.000,0.000,0.259,3.677
2017-03-11,2.644,13.239,0.000,0.000,13.239,0.254
2017-03-12,1.809,8.375,0.000,0.000,0.284,0.705
2017-03-13,0.964,2.715,0.000,0.255,2.510,1.804
2017-03-14,1.626,6.168,0.000,1.703,0.857,0.655
2017-03-15,1.594,11.100,0.002,1.227,3.914,0.164
2017-03-16,1.321,4.453,0.000,0.027,1.384,0.027
2017-03-17,1.788,5.363,0.000,1.249,0.489,0.002
2017-03-18,2.162,11.199,0.000,1.406,1.521,3.718
2017-03-19,2.300,8.914,0.037,1.080,2.260,8.914
2017-03-20,2.074,6.642,0.019,0.019,0.742,0.399
2017-03-21,1.658,9.340,0.000,0.000,1.009,2.342
2017-03-22,1.888,7.824,0.010,0.068,0.020,0.713
2017-03-23,0.978,2.587,0.000,1.641,1.421,2.587
2017-03-24,1.949,4.592,0.000,2.868,2.027,1.237
2017-03-25,2.066,12.591,0.082,0.082,2.225,2.511
2017-03-26,2.542,19.598,0.249,0.556,1.316,0.754
2017-03-27,0.761,3.793,0.024,0.084,0.269,3.793
2017-03-28,3.482,21.225,0.067,2.707,0.229,0.067
2017-03-29,1.484,9.390,0.024,0.181,0.750,0.166
2017-03-30,1.798,8.934,0.116,1.534,0.233,1.924
2017-03-31,1.363,5.657,0.014,1.474,1.022,1.525
2017-04-01,1.052,3.163,0.027,0.249,0.027,0.208
2017-04-02,1.401,5.840,0.012,2.244,0.614,5.840
2017-04-03,1.397,8.666,0.030,0.379,0.036,0.217
2017-04-04,1.264,8.717,0.000,0.950,1.068,8.717
2017-04-05,1.232,6.434,0.017,0.017,0.237,0.154
2017-04-06,1.423,7.464,0.000,0.022,4.184,0.000
2017-04-07,1.069,3.108,0.021,0.062,1.775,0.021
2017-04-08,1.689,6.884,0.002,0.013,0.917,0.099
2017-04-09,1.783,6.969,0.000,4.353,0.319,6.969
2017-04-10,1.911,12.532,0.016,0.161,2.496,0.136
2017-04-11,1.794,6.681,0.040,0.672,0.067,1.785
2017-04-12,0.846,3.980,0.001,0.158,0.030,0.032
2017-04-13,1.561,4.673,0.000,0.050,0.183,2.322
2017-04-14,3.168,20.264,0.048,0.048,0.649,1.350
2017-04-15,2.607,8.387,0.129,1.995,3.724,3.615
2017-04-16,1.511,4.371,0.056,2.322,0.563,0.258
2017-04-17,3.822,19.502,0.008,0.537,1.640,0.008
2017-04-18,2.990,17.799,0.090,2.157,5.087,0.135
2017-04-19,2.222,7.799,0.022,7.386,0.785,1.288
2017-04-20,0.913,2.944,0.031,0.241,2.046,0.419
2017-04-21,1.773,8.889,0.066,0.066,0.108,2.379
2017-04-22,2.885,19.969,0.137,0.137,1.050,0.213
2017-04-23,0.995,3.298,0.122,0.436,0.240,2.057
2017-04-24,2.822,12.325,0.008,3.778,0.669,0.090
2017-04-25,1.643,4.370,0.122,2.138,2.947,2.298
2017-04-26,0.851,4.084,0.001,0.144,0.437,0.394
2017-04-27,1.324,4.815,0.013,0.013,1.544,1.457
2017-04-28,2.735,14.008,0.035,0.859,1.280,0.107
2017-04-29,1.279,3.760,0.004,1.308,3.760,0.813
2017-04-30,2.873,17.867,0.059,0.253,0.334,0.124
2017-05-01,1.393,3.199,0.028,3.129,0.199,1.339
2017-05-02,0.486,3.373,0.004,0.099,0.217,0.984
2017-05-03,1.955,10.334,0.000,0.001,1.120,0.659
2017-05-04,1.314,7.623,0.002,0.334,0.079,1.250
2017-05-05,1.607,6.098,0.001,0.018,0.197,0.033
2017-05-06,2.053,8.975,0.067,0.085,0.715,0.153
2017-05-07,1.878,6.321,0.051,3.153,0.205,0.572
2017-05-08,2.332,11.291,0.034,3.270,0.972,5.731
2017-05-09,1.704,7.811,0.001,0.076,3.314,1.292
2017-05-10,2.456,16.725,0.002,0.002,1.059,2.048
2017-05-11,1.563,5.740,0.002,0.002,0.335,0.039
2017-05-12,1.480,9.018,0.017,0.269,3.072,0.528
2017-05-13,1.013,3.713,0.046,1.433,0.389,3.713
2017-05-14,0.494,3.138,0.006,0.356,0.305,0.160
2017-05-15,1.499,6.025,0.000,6.025,0.268,0.559
2017-05-16,1.163,5.107,0.092,5.107,0.416,0.910
2017-05-17,1.387,3.882,0.013,0.263,1.891,3.882
2017-05-18,2.726,9.225,0.024,0.024,0.073,9.225
2017-05-19,1.668,9.785,0.044,0.168,0.137,6.914
2017-05-20,2.793,7.720,0.011,1.893,0.872,4.706
2017-05-21,2.018,7.669,0.000,1.393,7.669,6.576
2017-05-22,1.303,8.246,0.011,2.608,1.331,0.193
2017-05-23,0.403,2.156,0.000,0.126,0.143,0.667
2017-05-24,0.898,3.941,0.001,0.320,1.160,0.103
2017-05-25,1.431,8.788,0.000,0.052,0.288,0.242
2017-05-26,3.295,21.595,0.017,5.115,3.592,21.595
2017-05-27,1.288,4.352,0.026,0.229,0.847,3.310
2017-05-28,1.941,8.780,0.022,3.917,0.188,0.055
2017-05-29,2.114,7.362,0.000,0.563,0.613,0.000
2017-05-30,3.308,13.746,0.009,0.009,0.031,0.020
2017-05-31,0.879,3.442,0.000,0.537,0.000,0.407
2017-06-01,1.583,10.285,0.008,0.017,0.945,0.010
2017-06-02,1.232,4.795,0.001,0.117,1.068,0.337
2017-06-03,3.850,14.189,0.042,6.076,1.850,6.589
2017-06-04,2.258,7.505,0.109,0.109,1.501,0.187
2017-06-05,1.381,6.591,0.000,0.000,0.031,6.591
2017-06-06,1.766,9.300,0.007,0.007,0.412,0.500
2017-06-07,2.725,17.668,0.016,0.016,0.719,0.205
2017-06-08,2.737,14.102,0.000,0.000,0.690,14.102
2017-06-09,2.179,7.485,0.142,1.020,3.866,2.468
2017-06-10,0.643,3.128,0.028,0.282,0.274,0.200
2017-06-11,3.530,28.800,0.005,0.814,0.130,0.140
2017-06-12,1.569,6.573,0.261,6.573,0.356,0.883
2017-06-13,2.505,15.723,0.050,0.130,1.214,0.050
2017-06-14,2.471,9.179,0.061,0.726,0.061,5.111
2017-06-15,2.067,6.613,0.010,0.028,2.193,1.740
2017-06-16,2.540,16.767,0.000,0.015,6.772,1.918
2017-06-17,2.597,13.700,0.016,1.768,13.700,0.040
2017-06-18,1.030,4.123,0.007,0.432,1.005,0.123
2017-06-19,0.748,4.442,0.016,0.184,4.442,0.279
2017-06-20,0.954,7.255,0.034,0.046,0.409,0.456
2017-06-21,0.516,2.696,0.001,0.001,0.313,0.008
2017-06-22,2.781,8.897,0.000,0.144,8.897,0.000
2017-06-23,0.700,2.422,0.002,0.018,0.915,0.121
