date,maximum,minimum,average
2017-01-01,0.410,0.005,0.043
2017-01-02,0.070,0.005,0.017
2017-01-03,0.223,0.004,0.037
2017-01-04,0.084,0.005,0.022
2017-01-05,0.170,0.003,0.024
2017-01-06,0.210,0.004,0.032
2017-01-07,0.069,0.005,0.020
2017-01-08,0.346,0.003,0.039
2017-01-09,0.071,0.005,0.017
2017-01-10,0.070,0.003,0.016
2017-01-11,0.398,0.004,0.058
2017-01-12,0.197,0.003,0.030
2017-01-13,0.170,0.003,0.053
2017-01-14,0.083,0.005,0.023
2017-01-15,0.082,0.005,0.026
2017-01-16,0.121,0.004,0.019
2017-01-17,0.079,0.006,0.019
2017-01-18,0.202,0.005,0.033
2017-01-19,0.300,0.005,0.037
2017-01-20,0.072,0.004,0.020
2017-01-21,0.065,0.005,0.014
2017-01-22,0.063,0.004,0.015
2017-01-23,0.308,0.006,0.050
2017-01-24,0.105,0.005,0.027
2017-01-25,0.056,0.004,0.014
2017-01-26,0.055,0.003,0.020
2017-01-27,0.223,0.004,0.029
2017-01-28,0.087,0.005,0.030
2017-01-29,0.160,0.004,0.028
2017-01-30,0.073,0.004,0.026
2017-01-31,0.262,0.004,0.053
2017-02-01,0.129,0.005,0.030
2017-02-02,1.193,0.003,0.091
2017-02-03,0.274,0.003,0.043
2017-02-04,0.578,0.003,0.066
2017-02-05,0.353,0.003,0.043
2017-02-06,0.705,0.003,0.067
2017-02-07,0.586,0.003,0.061
2017-02-08,0.634,0.006,0.060
2017-02-09,0.609,0.006,0.056
2017-02-10,0.553,0.005,0.053
2017-02-11,0.498,0.007,0.064
2017-02-12,0.446,0.004,0.048
2017-02-13,0.463,0.005,0.084
2017-02-14,1.743,0.005,0.128
2017-02-15,1.007,0.005,0.082
2017-02-16,1.301,0.003,0.101
2017-02-17,1.814,0.005,0.131
2017-02-18,2.111,0.005,0.175
2017-02-19,2.022,0.005,0.173
2017-02-20,2.439,0.004,0.174
2017-02-21,2.460,0.005,0.176
2017-02-22,2.123,0.003,0.152
2017-02-23,1.757,0.005,0.132
2017-02-24,1.471,0.003,0.120
2017-02-25,1.271,0.004,0.105
2017-02-26,1.241,0.003,0.107
2017-02-27,1.665,0.003,0.127
2017-02-28,1.618,0.004,0.135
2017-03-01,7.517,0.003,0.503
2017-03-02,7.973,0.003,0.531
2017-03-03,6.137,0.003,0.406
2017-03-04,4.812,0.003,0.324
