date,maximum,minimum,average
2016-10-02,0.000,0.000,0.000
2016-10-03,0.000,0.000,0.000
2016-10-04,0.000,0.000,0.000
2016-10-05,0.003,0.000,0.000
2016-10-06,0.011,0.000,0.001
2016-10-07,0.007,0.000,0.001
2016-10-08,0.006,0.000,0.001
2016-10-09,0.072,0.000,0.005
2016-10-10,0.067,0.000,0.005
2016-10-11,0.043,0.000,0.003
2016-10-12,0.025,0.000,0.002
2016-10-13,0.113,0.000,0.013
2016-10-14,0.071,0.000,0.009
2016-10-15,0.047,0.000,0.006
2016-10-16,0.032,0.000,0.004
2016-10-17,0.021,0.000,0.003
2016-10-18,0.014,0.000,0.002
2016-10-19,0.021,0.000,0.004
2016-10-20,0.037,0.000,0.005
2016-10-21,0.027,0.000,0.005
2016-10-22,0.033,0.000,0.007
2016-10-23,0.042,0.000,0.009
2016-10-24,0.510,0.000,0.041
2016-10-25,0.618,0.000,0.051
2016-10-26,0.529,0.000,0.049
2016-10-27,0.462,0.000,0.046
2016-10-28,0.389,0.000,0.054
2016-10-29,0.299,0.000,0.046
2016-10-30,0.214,0.000,0.044
2016-10-31,0.214,0.000,0.042
2016-11-01,0.160,0.000,0.044
2016-11-02,0.576,0.000,0.102
2016-11-03,0.660,0.000,0.141
2016-11-04,1.856,0.000,0.228
2016-11-05,1.550,0.000,0.209
2016-11-06,1.369,0.000,0.231
2016-11-07,1.562,0.000,0.254
2016-11-08,1.675,0.000,0.365
2016-11-09,3.497,0.000,0.580
2016-11-10,2.671,0.000,0.548
2016-11-11,2.525,0.000,0.516
2016-11-12,2.317,0.000,0.464
2016-11-13,3.199,0.000,0.543
2016-11-14,3.077,0.000,0.486
2016-11-15,3.468,0.000,0.565
2016-11-16,3.753,0.000,0.685
2016-11-17,3.510,0.000,0.797
2016-11-18,3.269,0.000,0.751
2016-11-19,3.005,0.000,0.678
2016-11-20,2.789,0.002,0.636
2016-11-21,2.645,0.002,0.646
2016-11-22,3.059,0.003,0.682
2016-11-23,4.094,0.002,0.908
2016-11-24,4.129,0.002,0.938
2016-11-25,4.191,0.001,1.015
2016-11-26,4.427,0.001,1.060
2016-11-27,4.202,0.001,1.101
2016-11-28,3.964,0.001,1.176
2016-11-29,3.763,0.001,1.361
2016-11-30,3.756,0.001,1.418
2016-12-01,5.203,0.000,1.717
2016-12-02,4.950,0.000,1.784
2016-12-03,5.590,0.000,2.050
2016-12-04,9.489,0.000,2.888
2016-12-05,10.373,0.000,2.879
2016-12-06,10.021,0.013,2.728
2016-12-07,9.597,0.117,2.891
2016-12-08,9.207,0.156,3.106
2016-12-09,9.293,0.140,3.342
2016-12-10,13.465,0.123,3.503
2016-12-11,13.767,0.106,3.532
2016-12-12,13.561,0.091,3.519
2016-12-13,13.697,0.078,3.998
2016-12-14,13.168,0.068,3.908
2016-12-15,13.795,0.071,3.975
2016-12-16,13.480,0.070,4.125
2016-12-17,13.299,0.152,5.070
2016-12-18,18.711,0.141,5.924
2016-12-19,22.629,0.142,6.409
2016-12-20,22.795,0.131,6.885
2016-12-21,22.324,0.122,6.962
2016-12-22,21.596,0.106,6.913
2016-12-23,20.592,0.092,7.377
2016-12-24,19.619,0.077,7.271
2016-12-25,18.529,0.068,7.534
2016-12-26,22.408,0.059,7.795
2016-12-27,22.199,0.052,8.731
2016-12-28,25.820,0.046,9.593
2016-12-29,25.371,0.041,10.195
2016-12-30,24.612,0.088,10.448
2016-12-31,23.411,0.070,10.216
2017-01-01,22.784,0.059,9.976
2017-01-02,22.532,0.052,9.816
2017-01-03,22.340,0.045,10.508
2017-01-04,25.432,0.040,11.224
2017-01-05,25.036,0.035,11.605
2017-01-06,24.653,0.033,11.593
2017-01-07,24.332,0.728,12.009
2017-01-08,36.087,1.006,13.418
2017-01-09,35.825,0.910,13.652
2017-01-10,35.566,1.360,13.687
2017-01-11,35.466,1.409,13.774
2017-01-12,36.234,1.431,14.542
2017-01-13,39.186,3.928,15.781
2017-01-14,39.288,3.876,16.375
2017-01-15,42.140,3.736,17.155
2017-01-16,44.366,3.541,17.471
2017-01-17,44.825,3.301,17.714
2017-01-18,44.633,3.130,17.775
2017-01-19,44.426,2.991,17.791
2017-01-20,44.280,5.510,17.984
2017-01-21,44.042,5.617,18.695
2017-01-22,43.877,5.563,18.854
2017-01-23,43.687,5.481,19.228
2017-01-24,43.455,5.386,19.724
2017-01-25,43.103,5.638,19.843
2017-01-26,42.883,5.546,19.933
2017-01-27,42.571,5.441,19.986
2017-01-28,47.149,5.864,20.784
2017-01-29,47.141,5.754,21.505
2017-01-30,46.418,5.367,21.991
2017-01-31,45.383,5.007,22.383
2017-02-01,44.051,5.311,22.285
2017-02-02,52.466,10.122,23.359
2017-02-03,54.419,9.216,24.567
2017-02-04,54.232,8.540,25.386
2017-02-05,54.717,7.816,25.731
2017-02-06,54.842,7.688,26.708
2017-02-07,54.638,7.503,26.963
2017-02-08,54.332,7.286,27.304
2017-02-09,53.818,7.012,27.662
2017-02-10,54.445,6.759,27.559
2017-02-11,55.683,6.523,27.426
2017-02-12,56.650,6.234,27.849
2017-02-13,58.703,5.971,28.149
2017-02-14,60.782,5.698,28.431
2017-02-15,65.627,5.368,28.702
2017-02-16,65.266,4.971,29.206
2017-02-17,65.238,5.510,29.474
2017-02-18,65.026,5.169,29.877
2017-02-19,64.660,4.717,30.254
2017-02-20,64.118,6.151,30.519
2017-02-21,63.428,5.749,30.268
2017-02-22,62.291,6.380,30.512
2017-02-23,65.799,6.333,31.186
2017-02-24,65.567,5.979,31.622
2017-02-25,65.563,5.692,31.849
2017-02-26,64.981,5.472,31.989
2017-02-27,65.009,5.222,32.497
2017-02-28,63.940,5.080,31.938
2017-03-01,62.769,4.850,31.387
2017-03-02,61.217,4.452,31.045
2017-03-03,60.785,4.061,30.874
2017-03-04,59.944,3.577,31.101
2017-03-05,57.778,3.043,30.632
2017-03-06,55.651,2.587,30.094
2017-03-07,55.328,2.302,29.989
2017-03-08,55.383,2.041,29.475
2017-03-09,55.836,1.758,29.278
2017-03-10,55.454,1.497,28.497
2017-03-11,52.891,1.224,27.831
2017-03-12,49.655,1.694,27.278
2017-03-13,47.548,1.572,26.300
2017-03-14,46.855,1.401,25.361
2017-03-15,46.637,1.230,24.465
2017-03-16,45.069,1.060,23.308
2017-03-17,42.533,1.736,22.123
2017-03-18,41.080,1.655,21.020
2017-03-19,42.540,1.515,20.255
2017-03-20,41.773,1.285,19.656
2017-03-21,40.993,1.082,19.122
2017-03-22,40.183,0.925,18.215
2017-03-23,39.172,0.784,17.605
2017-03-24,37.966,0.673,17.331
2017-03-25,36.856,0.676,16.846
2017-03-26,35.047,0.577,16.086
2017-03-27,33.203,0.891,15.368
2017-03-28,30.840,0.911,14.838
2017-03-29,29.713,1.055,14.346
2017-03-30,27.838,0.942,13.581
2017-03-31,27.891,0.758,12.993
2017-04-01,27.880,0.623,12.322
2017-04-02,27.541,0.506,11.937
2017-04-03,26.804,0.443,11.521
2017-04-04,27.035,0.384,11.114
2017-04-05,26.065,0.317,10.659
2017-04-06,25.019,0.261,10.272
2017-04-07,23.945,0.211,9.873
2017-04-08,22.845,0.167,9.459
2017-04-09,21.656,0.129,9.192
2017-04-10,20.288,0.096,8.717
2017-04-11,18.911,0.074,8.346
2017-04-12,17.600,0.056,7.915
2017-04-13,16.354,0.044,7.442
2017-04-14,16.837,0.036,7.083
2017-04-15,16.391,0.058,6.714
2017-04-16,15.916,0.038,6.314
2017-04-17,15.062,0.035,5.914
2017-04-18,14.301,0.028,5.542
2017-04-19,13.700,0.037,5.310
2017-04-20,13.685,0.031,5.015
2017-04-21,13.418,0.031,4.715
2017-04-22,13.098,0.021,4.415
2017-04-23,12.761,0.015,4.106
2017-04-24,12.358,0.009,3.806
2017-04-25,11.742,0.006,3.501
2017-04-26,11.648,0.004,3.267
2017-04-27,11.329,0.002,3.053
2017-04-28,10.594,0.001,2.792
2017-04-29,9.901,0.000,2.568
2017-04-30,9.273,0.000,2.331
2017-05-01,8.588,0.000,2.103
2017-05-02,8.066,0.001,1.916
2017-05-03,7.554,0.001,1.740
2017-05-04,7.325,0.000,1.598
2017-05-05,7.138,0.000,1.459
2017-05-06,6.835,0.001,1.329
2017-05-07,6.427,0.001,1.196
2017-05-08,6.036,0.002,1.079
2017-05-09,5.442,0.001,0.965
2017-05-10,5.182,0.000,0.873
2017-05-11,4.911,0.000,0.791
2017-05-12,4.514,0.000,0.707
2017-05-13,3.889,0.000,0.619
2017-05-14,3.408,0.000,0.547
2017-05-15,3.053,0.000,0.483
2017-05-16,2.753,0.000,0.424
2017-05-17,2.463,0.000,0.372
2017-05-18,2.175,0.000,0.325
2017-05-19,1.872,0.000,0.280
2017-05-20,1.583,0.000,0.240
2017-05-21,1.351,0.000,0.207
2017-05-22,1.129,0.000,0.176
2017-05-23,0.961,0.000,0.152
2017-05-24,0.827,0.000,0.133
2017-05-25,0.710,0.000,0.117
2017-05-26,0.621,0.000,0.104
2017-05-27,0.525,0.000,0.090
2017-05-28,0.453,0.000,0.080
2017-05-29,0.389,0.000,0.070
2017-05-30,0.339,0.000,0.061
2017-05-31,0.296,0.000,0.052
2017-06-01,0.272,0.000,0.045
2017-06-02,0.234,0.000,0.037
2017-06-03,0.199,0.000,0.031
2017-06-04,0.163,0.000,0.026
2017-06-05,0.143,0.000,0.022
2017-06-06,0.139,0.000,0.019
2017-06-07,0.130,0.000,0.016
2017-06-08,0.127,0.000,0.014
2017-06-09,0.116,0.000,0.012
2017-06-10,0.104,0.000,0.011
2017-06-11,0.094,0.000,0.010
2017-06-12,0.084,0.000,0.009
2017-06-13,0.075,0.000,0.007
2017-06-14,0.070,0.000,0.007
2017-06-15,0.063,0.000,0.006
2017-06-16,0.056,0.000,0.005
2017-06-17,0.050,0.000,0.004
2017-06-18,0.042,0.000,0.004
2017-06-19,0.035,0.000,0.003
2017-06-20,0.034,0.000,0.003
2017-06-21,0.031,0.000,0.002
2017-06-22,0.028,0.000,0.002
2017-06-23,0.023,0.000,0.002
2017-06-24,0.020,0.000,0.001
2017-06-25,0.017,0.000,0.001
2017-06-26,0.014,0.000,0.001
2017-06-27,0.011,0.000,0.001
2017-06-28,0.008,0.000,0.001
2017-06-29,0.005,0.000,0.000
2017-06-30,0.004,0.000,0.000
2017-07-01,0.003,0.000,0.000
2017-07-02,0.002,0.000,0.000
2017-07-03,0.002,0.000,0.000
2017-07-04,0.001,0.000,0.000
2017-07-05,0.001,0.000,0.000
2017-07-06,0.000,0.000,0.000
2017-07-07,0.000,0.000,0.000
2017-07-08,0.000,0.000,0.000
2017-07-09,0.000,0.000,0.000
2017-07-10,0.000,0.000,0.000
2017-07-11,0.000,0.000,0.000
2017-07-12,0.000,0.000,0.000
2017-07-13,0.000,0.000,0.000
2017-07-14,0.000,0.000,0.000
2017-07-15,0.000,0.000,0.000
2017-07-16,0.000,0.000,0.000
2017-07-17,0.000,0.000,0.000
2017-07-18,0.000,0.000,0.000
2017-07-19,0.001,0.000,0.000
2017-07-20,0.001,0.000,0.000
2017-07-21,0.000,0.000,0.000
2017-07-22,0.000,0.000,0.000
2017-07-23,0.000,0.000,0.000
2017-07-24,0.000,0.000,0.000
2017-07-25,0.000,0.000,0.000
2017-07-26,0.000,0.000,0.000
2017-07-27,0.000,0.000,0.000
2017-07-28,0.000,0.000,0.000
2017-07-29,0.000,0.000,0.000
2017-07-30,0.000,0.000,0.000
2017-07-31,0.000,0.000,0.000
2017-08-01,0.000,0.000,0.000
2017-08-02,0.000,0.000,0.000
2017-08-03,0.000,0.000,0.000
2017-08-04,0.000,0.000,0.000
2017-08-05,0.000,0.000,0.000
2017-08-06,0.000,0.000,0.000
2017-08-07,0.000,0.000,0.000
2017-08-08,0.000,0.000,0.000
2017-08-09,0.000,0.000,0.000
2017-08-10,0.000,0.000,0.000
2017-08-11,0.000,0.000,0.000
2017-08-12,0.000,0.000,0.000
2017-08-13,0.000,0.000,0.000
2017-08-14,0.000,0.000,0.000
2017-08-15,0.000,0.000,0.000
2017-08-16,0.000,0.000,0.000
2017-08-17,0.000,0.000,0.000
2017-08-18,0.000,0.000,0.000
2017-08-19,0.000,0.000,0.000
2017-08-20,0.000,0.000,0.000
2017-08-21,0.000,0.000,0.000
2017-08-22,0.000,0.000,0.000
2017-08-23,0.000,0.000,0.000
2017-08-24,0.000,0.000,0.000
2017-08-25,0.000,0.000,0.000
2017-08-26,0.000,0.000,0.000
2017-08-27,0.000,0.000,0.000
2017-08-28,0.000,0.000,0.000
2017-08-29,0.000,0.000,0.000
2017-08-30,0.000,0.000,0.000
2017-08-31,0.000,0.000,0.000
2017-09-01,0.000,0.000,0.000
2017-09-02,0.000,0.000,0.000
2017-09-03,0.000,0.000,0.000
2017-09-04,0.000,0.000,0.000
2017-09-05,0.000,0.000,0.000
2017-09-06,0.000,0.000,0.000
2017-09-07,0.000,0.000,0.000
2017-09-08,0.000,0.000,0.000
2017-09-09,0.000,0.000,0.000
2017-09-10,0.000,0.000,0.000
2017-09-11,0.000,0.000,0.000
2017-09-12,0.000,0.000,0.000
2017-09-13,0.000,0.000,0.000
2017-09-14,0.000,0.000,0.000
2017-09-15,0.000,0.000,0.000
2017-09-16,0.000,0.000,0.000
2017-09-17,0.000,0.000,0.000
2017-09-18,0.001,0.000,0.000
2017-09-19,0.001,0.000,0.000
2017-09-20,0.001,0.000,0.000
2017-09-21,0.015,0.000,0.001
2017-09-22,0.008,0.000,0.001
2017-09-23,0.005,0.000,0.000
2017-09-24,0.003,0.000,0.000
2017-09-25,0.002,0.000,0.000
2017-09-26,0.001,0.000,0.000
2017-09-27,0.001,0.000,0.000
2017-09-28,0.001,0.000,0.000
2017-09-29,0.001,0.000,0.000
2017-09-30,0.001,0.000,0.000
2017-10-01,0.002,0.000,0.000
