date,maximum,minimum,average
2016-10-02,159.781,157.249,157.677
2016-10-03,161.573,157.063,157.818
2016-10-04,161.562,156.902,157.864
2016-10-05,161.469,156.769,157.811
2016-10-06,165.596,156.662,158.104
2016-10-07,171.059,156.614,158.601
2016-10-08,171.025,156.424,158.895
2016-10-09,170.677,156.268,159.846
2016-10-10,180.538,156.133,160.828
2016-10-11,181.679,156.089,160.902
2016-10-12,181.278,156.049,160.844
2016-10-13,181.633,156.005,160.861
2016-10-14,183.521,156.069,161.305
2016-10-15,182.975,156.025,161.632
2016-10-16,182.791,155.989,161.725
2016-10-17,182.779,157.146,161.978
2016-10-18,182.625,157.125,162.220
2016-10-19,184.675,157.221,162.519
2016-10-20,185.478,157.150,163.223
2016-10-21,187.802,157.138,163.616
2016-10-22,187.538,157.210,164.297
2016-10-23,187.059,157.167,164.455
2016-10-24,186.759,157.877,165.142
2016-10-25,189.105,158.079,165.895
2016-10-26,193.696,158.086,166.502
2016-10-27,193.701,159.132,166.616
2016-10-28,194.474,159.136,166.958
2016-10-29,194.473,159.461,167.640
2016-10-30,194.227,159.541,168.135
2016-10-31,193.995,159.552,168.671
2016-11-01,193.771,159.365,168.980
2016-11-02,194.274,159.207,170.302
2016-11-03,198.586,159.110,171.142
2016-11-04,200.307,160.473,172.323
2016-11-05,199.727,160.844,173.133
2016-11-06,200.246,160.651,174.384
2016-11-07,200.048,160.498,175.355
2016-11-08,199.834,160.451,177.484
2016-11-09,202.732,160.326,178.949
2016-11-10,207.868,160.271,179.711
2016-11-11,208.183,160.199,180.998
2016-11-12,209.731,160.183,181.751
2016-11-13,210.040,160.218,183.650
2016-11-14,209.677,160.216,184.058
2016-11-15,209.323,160.149,184.830
2016-11-16,209.203,160.076,185.848
2016-11-17,209.001,160.005,187.428
2016-11-18,208.891,159.929,188.523
2016-11-19,208.267,159.847,188.571
2016-11-20,210.046,159.882,189.096
2016-11-21,214.531,160.538,189.574
2016-11-22,220.613,160.411,190.430
2016-11-23,223.681,160.333,191.009
2016-11-24,223.448,160.264,191.917
2016-11-25,224.688,160.193,192.555
2016-11-26,226.516,160.128,193.004
2016-11-27,226.688,160.047,193.356
2016-11-28,226.571,159.979,193.969
2016-11-29,230.443,159.975,195.356
2016-11-30,234.846,161.675,196.446
2016-12-01,235.943,161.577,197.394
2016-12-02,235.870,161.482,198.058
2016-12-03,236.849,161.383,199.478
2016-12-04,242.122,161.989,201.410
2016-12-05,242.338,162.454,202.598
2016-12-06,241.840,162.615,203.455
2016-12-07,241.452,162.565,204.174
2016-12-08,243.617,162.488,205.397
2016-12-09,244.051,162.378,206.234
2016-12-10,244.732,162.252,207.422
2016-12-11,246.791,162.127,209.237
2016-12-12,246.795,161.997,210.016
2016-12-13,251.440,161.878,211.718
2016-12-14,254.287,161.773,212.885
2016-12-15,254.231,161.641,213.539
2016-12-16,256.433,162.693,214.143
2016-12-17,264.526,162.579,215.323
2016-12-18,273.796,163.431,216.906
2016-12-19,273.607,163.199,218.761
2016-12-20,273.364,163.336,220.290
2016-12-21,272.951,163.120,221.421
2016-12-22,272.249,163.274,222.145
2016-12-23,275.260,164.178,224.285
2016-12-24,277.218,164.030,225.706
2016-12-25,278.492,163.821,226.054
2016-12-26,278.235,163.661,227.008
2016-12-27,278.106,163.536,228.117
2016-12-28,287.541,163.421,230.459
2016-12-29,292.155,163.309,232.116
2016-12-30,294.059,165.295,233.139
2016-12-31,295.994,165.945,233.790
2017-01-01,306.414,165.808,234.989
2017-01-02,309.221,165.599,235.496
2017-01-03,310.584,165.404,236.200
2017-01-04,311.058,165.203,237.606
2017-01-05,315.036,165.324,239.840
2017-01-06,319.385,165.740,241.053
2017-01-07,319.752,169.208,241.937
2017-01-08,324.491,174.076,243.005
2017-01-09,325.904,174.187,244.150
2017-01-10,326.005,173.899,245.242
2017-01-11,325.905,174.856,246.321
2017-01-12,326.420,177.728,247.524
2017-01-13,327.735,177.886,249.467
2017-01-14,333.806,182.529,251.525
2017-01-15,334.227,188.452,252.969
2017-01-16,334.270,188.304,254.787
2017-01-17,334.834,189.313,257.613
2017-01-18,335.244,195.410,259.136
2017-01-19,335.141,195.609,260.125
2017-01-20,334.944,194.959,260.353
2017-01-21,338.982,196.640,261.195
2017-01-22,345.261,197.628,262.249
2017-01-23,348.500,197.612,264.072
2017-01-24,349.858,197.580,264.744
2017-01-25,354.334,197.529,265.862
2017-01-26,354.058,197.707,266.717
2017-01-27,362.639,197.328,268.667
