date,maximum,minimum,average
2017-01-01,0.049,0.002,0.015
2017-01-02,0.048,0.002,0.014
2017-01-03,0.047,0.002,0.015
2017-01-04,0.046,0.002,0.014
2017-01-05,0.045,0.002,0.014
2017-01-06,0.045,0.002,0.014
2017-01-07,0.080,0.002,0.016
2017-01-08,0.047,0.002,0.014
2017-01-09,0.043,0.002,0.013
2017-01-10,0.042,0.002,0.013
2017-01-11,0.041,0.002,0.013
2017-01-12,0.041,0.002,0.013
2017-01-13,0.040,0.002,0.013
2017-01-14,0.040,0.002,0.012
2017-01-15,0.039,0.002,0.012
2017-01-16,0.039,0.002,0.012
2017-01-17,0.038,0.002,0.012
2017-01-18,0.038,0.002,0.012
2017-01-19,0.037,0.002,0.012
2017-01-20,2.658,0.002,0.178
2017-01-21,0.115,0.002,0.018
2017-01-22,0.111,0.002,0.018
2017-01-23,0.109,0.002,0.018
2017-01-24,0.101,0.002,0.017
2017-01-25,0.093,0.002,0.017
2017-01-26,0.085,0.002,0.016
2017-01-27,0.079,0.002,0.017
2017-01-28,0.073,0.002,0.016
2017-01-29,0.068,0.003,0.016
2017-01-30,0.063,0.002,0.016
2017-01-31,0.059,0.002,0.014
2017-02-01,0.055,0.002,0.015
2017-02-02,0.052,0.002,0.014
2017-02-03,0.049,0.002,0.014
2017-02-04,0.257,0.002,0.028
2017-02-05,0.063,0.002,0.016
2017-02-06,0.042,0.002,0.013
2017-02-07,0.040,0.002,0.012
2017-02-08,0.038,0.002,0.012
2017-02-09,0.052,0.002,0.014
2017-02-10,0.035,0.002,0.013
2017-02-11,0.034,0.002,0.012
2017-02-12,0.627,0.002,0.050
2017-02-13,0.073,0.002,0.017
2017-02-14,0.030,0.002,0.013
2017-02-15,0.078,0.002,0.021
2017-02-16,0.030,0.002,0.012
2017-02-17,0.797,0.002,0.072
2017-02-18,0.036,0.002,0.015
2017-02-19,0.038,0.002,0.013
2017-02-20,0.040,0.002,0.014
2017-02-21,0.030,0.002,0.013
2017-02-22,0.049,0.002,0.016
2017-02-23,0.536,0.002,0.045
2017-02-24,0.034,0.002,0.013
2017-02-25,0.025,0.002,0.012
2017-02-26,0.115,0.002,0.018
2017-02-27,0.040,0.002,0.013
2017-02-28,0.036,0.002,0.014
2017-03-01,0.024,0.002,0.013
2017-03-02,0.041,0.002,0.014
2017-03-03,0.055,0.002,0.017
2017-03-04,0.067,0.002,0.019
2017-03-05,0.056,0.002,0.014
2017-03-06,0.033,0.002,0.013
2017-03-07,0.092,0.002,0.024
2017-03-08,0.389,0.002,0.036
2017-03-09,0.151,0.002,0.020
2017-03-10,0.519,0.002,0.044
2017-03-11,0.324,0.002,0.035
2017-03-12,0.099,0.002,0.020
2017-03-13,0.059,0.002,0.017
2017-03-14,0.113,0.002,0.022
2017-03-15,0.244,0.002,0.036
2017-03-16,0.433,0.002,0.045
2017-03-17,0.319,0.002,0.037
2017-03-18,0.097,0.002,0.025
2017-03-19,0.198,0.002,0.029
2017-03-20,0.285,0.002,0.033
2017-03-21,0.139,0.002,0.027
2017-03-22,0.356,0.002,0.038
2017-03-23,0.167,0.002,0.024
2017-03-24,0.176,0.002,0.024
2017-03-25,0.184,0.002,0.028
2017-03-26,0.182,0.002,0.035
2017-03-27,0.204,0.002,0.043
2017-03-28,0.231,0.002,0.034
2017-03-29,0.182,0.002,0.027
2017-03-30,0.393,0.003,0.047
2017-03-31,0.192,0.002,0.026
2017-04-01,0.211,0.002,0.037
2017-04-02,0.224,0.002,0.030
2017-04-03,0.225,0.002,0.031
2017-04-04,0.223,0.002,0.028
2017-04-05,0.219,0.002,0.028
2017-04-06,0.216,0.002,0.049
2017-04-07,0.202,0.002,0.028
2017-04-08,0.477,0.002,0.058
2017-04-09,0.186,0.002,0.029
2017-04-10,0.384,0.003,0.051
2017-04-11,0.396,0.002,0.053
2017-04-12,0.164,0.002,0.027
2017-04-13,0.317,0.002,0.045
2017-04-14,0.659,0.002,0.071
2017-04-15,0.146,0.002,0.027
2017-04-16,0.774,0.002,0.074
2017-04-17,0.137,0.002,0.036
2017-04-18,0.194,0.002,0.030
2017-04-19,0.390,0.002,0.054
2017-04-20,0.788,0.002,0.073
2017-04-21,0.333,0.002,0.049
2017-04-22,0.514,0.002,0.087
2017-04-23,0.188,0.002,0.033
2017-04-24,0.318,0.002,0.045
2017-04-25,0.273,0.002,0.042
2017-04-26,0.312,0.002,0.040
2017-04-27,1.363,0.002,0.128
2017-04-28,0.806,0.002,0.094
2017-04-29,0.406,0.002,0.067
2017-04-30,1.530,0.002,0.141
2017-05-01,0.669,0.002,0.084
2017-05-02,0.749,0.002,0.090
2017-05-03,0.696,0.002,0.089
2017-05-04,0.640,0.002,0.093
2017-05-05,0.566,0.002,0.079
2017-05-06,0.518,0.005,0.082
2017-05-07,0.477,0.002,0.087
2017-05-08,0.439,0.002,0.069
2017-05-09,0.466,0.002,0.074
2017-05-10,0.378,0.002,0.075
2017-05-11,0.354,0.002,0.060
2017-05-12,0.335,0.002,0.068
2017-05-13,0.316,0.002,0.054
2017-05-14,0.301,0.002,0.053
2017-05-15,0.333,0.002,0.061
2017-05-16,0.263,0.002,0.049
2017-05-17,0.508,0.002,0.069
2017-05-18,0.273,0.002,0.063
2017-05-19,0.271,0.002,0.053
2017-05-20,0.278,0.002,0.056
2017-05-21,0.361,0.002,0.060
2017-05-22,0.272,0.002,0.049
2017-05-23,0.259,0.002,0.052
2017-05-24,0.250,0.002,0.045
2017-05-25,3.142,0.002,0.406
2017-05-26,0.313,0.002,0.068
2017-05-27,0.330,0.004,0.065
2017-05-28,0.286,0.002,0.061
2017-05-29,0.243,0.002,0.063
2017-05-30,0.396,0.002,0.077
2017-05-31,0.182,0.002,0.050
2017-06-01,0.162,0.002,0.052
2017-06-02,0.155,0.002,0.047
2017-06-03,0.151,0.002,0.050
2017-06-04,0.229,0.002,0.062
2017-06-05,0.159,0.002,0.050
2017-06-06,0.305,0.002,0.050
2017-06-07,0.175,0.002,0.052
2017-06-08,0.135,0.002,0.038
2017-06-09,0.131,0.002,0.036
2017-06-10,0.219,0.002,0.062
2017-06-11,0.157,0.002,0.044
2017-06-12,0.138,0.002,0.040
2017-06-13,0.221,0.002,0.050
2017-06-14,0.257,0.002,0.045
2017-06-15,0.157,0.002,0.034
2017-06-16,0.184,0.002,0.040
2017-06-17,1.381,0.002,0.154
2017-06-18,0.243,0.002,0.059
2017-06-19,0.186,0.002,0.042
2017-06-20,0.182,0.002,0.041
2017-06-21,0.178,0.002,0.037
2017-06-22,0.172,0.002,0.042
2017-06-23,0.166,0.002,0.043
2017-06-24,0.170,0.002,0.040
2017-06-25,0.151,0.002,0.045
2017-06-26,0.230,0.003,0.066
2017-06-27,0.209,0.002,0.042
2017-06-28,0.400,0.002,0.078
2017-06-29,0.642,0.002,0.084
2017-06-30,0.349,0.002,0.066
2017-07-01,0.268,0.002,0.059
2017-07-02,0.229,0.002,0.044
2017-07-03,0.202,0.002,0.041
2017-07-04,0.233,0.002,0.045
2017-07-05,0.193,0.002,0.042
2017-07-06,0.214,0.002,0.042
2017-07-07,0.473,0.002,0.054
2017-07-08,0.257,0.002,0.041
2017-07-09,0.290,0.002,0.044
2017-07-10,0.516,0.002,0.069
2017-07-11,0.343,0.002,0.067
2017-07-12,0.368,0.002,0.047
2017-07-13,0.403,0.002,0.049
2017-07-14,0.383,0.002,0.047
2017-07-15,0.474,0.002,0.056
2017-07-16,0.370,0.002,0.058
2017-07-17,0.379,0.002,0.049
2017-07-18,0.390,0.003,0.064
2017-07-19,0.369,0.003,0.047
2017-07-20,0.436,0.002,0.070
2017-07-21,0.344,0.002,0.049
2017-07-22,0.326,0.004,0.049
2017-07-23,0.306,0.002,0.057
2017-07-24,0.287,0.002,0.049
2017-07-25,0.272,0.002,0.039
2017-07-26,0.293,0.002,0.041
2017-07-27,0.357,0.002,0.060
2017-07-28,0.601,0.002,0.067
2017-07-29,0.284,0.004,0.045
2017-07-30,0.349,0.003,0.046
2017-07-31,0.387,0.002,0.049
2017-08-01,0.414,0.002,0.048
2017-08-02,0.421,0.002,0.051
2017-08-03,0.526,0.002,0.059
2017-08-04,0.666,0.002,0.064
2017-08-05,0.585,0.002,0.063
2017-08-06,0.599,0.002,0.063
2017-08-07,0.716,0.002,0.070
2017-08-08,0.622,0.002,0.069
2017-08-09,0.623,0.002,0.061
2017-08-10,0.586,0.002,0.059
2017-08-11,0.533,0.002,0.056
2017-08-12,0.492,0.002,0.062
2017-08-13,0.801,0.003,0.076
2017-08-14,0.919,0.002,0.087
2017-08-15,0.909,0.002,0.096
2017-08-16,1.192,0.002,0.100
2017-08-17,1.261,0.003,0.123
2017-08-18,1.221,0.002,0.142
2017-08-19,1.091,0.002,0.094
2017-08-20,0.968,0.002,0.088
2017-08-21,0.862,0.002,0.086
2017-08-22,0.761,0.002,0.080
2017-08-23,0.696,0.002,0.074
2017-08-24,0.673,0.002,0.077
2017-08-25,0.817,0.002,0.088
2017-08-26,0.558,0.002,0.062
2017-08-27,0.577,0.002,0.075
2017-08-28,0.915,0.002,0.086
2017-08-29,2.096,0.002,0.209
2017-08-30,0.835,0.002,0.101
2017-08-31,1.708,0.002,0.154
2017-09-01,1.214,0.002,0.120
2017-09-02,1.347,0.002,0.146
2017-09-03,1.313,0.004,0.125
2017-09-04,1.772,0.002,0.166
2017-09-05,2.222,0.002,0.194
2017-09-06,2.683,0.003,0.221
2017-09-07,2.740,0.003,0.241
2017-09-08,2.347,0.002,0.197
2017-09-09,1.977,0.002,0.190
2017-09-10,1.712,0.003,0.167
2017-09-11,1.517,0.002,0.150
2017-09-12,2.306,0.003,0.198
2017-09-13,1.543,0.003,0.148
2017-09-14,1.655,0.003,0.161
2017-09-15,2.101,0.003,0.187
2017-09-16,1.948,0.003,0.186
2017-09-17,2.184,0.003,0.226
2017-09-18,2.267,0.002,0.189
2017-09-19,2.045,0.002,0.212
2017-09-20,1.941,0.004,0.174
2017-09-21,1.845,0.002,0.172
2017-09-22,1.811,0.002,0.166
2017-09-23,1.825,0.003,0.165
2017-09-24,2.393,0.004,0.224
2017-09-25,2.309,0.004,0.209
2017-09-26,3.399,0.005,0.265
2017-09-27,3.225,0.004,0.250
2017-09-28,3.120,0.002,0.255
2017-09-29,3.395,0.004,0.274
2017-09-30,0.252,0.004,0.055
2017-10-01,0.256,0.003,0.058
2017-10-02,0.406,0.004,0.075
2017-10-03,0.219,0.004,0.053
2017-10-04,0.539,0.003,0.092
2017-10-05,0.204,0.003,0.055
2017-10-06,0.309,0.003,0.069
2017-10-07,0.369,0.003,0.067
2017-10-08,0.272,0.003,0.065
2017-10-09,0.264,0.003,0.061
2017-10-10,0.268,0.004,0.067
2017-10-11,0.382,0.004,0.070
2017-10-12,0.271,0.005,0.063
2017-10-13,0.273,0.004,0.060
2017-10-14,0.329,0.004,0.068
2017-10-15,0.280,0.004,0.060
2017-10-16,0.270,0.004,0.058
2017-10-17,0.254,0.004,0.057
2017-10-18,0.247,0.004,0.054
2017-10-19,0.239,0.004,0.057
2017-10-20,0.230,0.004,0.052
2017-10-21,0.339,0.004,0.059
2017-10-22,0.208,0.004,0.052
2017-10-23,0.199,0.004,0.050
2017-10-24,0.189,0.004,0.047
2017-10-25,0.193,0.004,0.047
2017-10-26,0.175,0.004,0.045
2017-10-27,0.171,0.004,0.044
2017-10-28,0.296,0.003,0.061
2017-10-29,0.184,0.003,0.044
2017-10-30,0.176,0.004,0.050
2017-10-31,0.186,0.003,0.042
2017-11-01,0.366,0.003,0.057
2017-11-02,0.268,0.003,0.051
2017-11-03,0.332,0.004,0.050
2017-11-04,0.387,0.003,0.052
2017-11-05,0.390,0.003,0.053
2017-11-06,0.401,0.003,0.053
2017-11-07,0.375,0.003,0.051
2017-11-08,0.363,0.003,0.049
2017-11-09,0.349,0.003,0.048
2017-11-10,0.336,0.003,0.047
2017-11-11,0.322,0.003,0.045
2017-11-12,0.299,0.003,0.044
2017-11-13,0.283,0.003,0.048
2017-11-14,0.289,0.003,0.058
2017-11-15,0.254,0.003,0.039
2017-11-16,0.240,0.003,0.037
2017-11-17,0.228,0.003,0.036
2017-11-18,0.216,0.003,0.036
2017-11-19,0.204,0.003,0.035
2017-11-20,0.194,0.003,0.033
2017-11-21,0.184,0.003,0.035
2017-11-22,0.175,0.003,0.032
2017-11-23,0.167,0.003,0.030
2017-11-24,0.159,0.003,0.029
2017-11-25,0.152,0.003,0.033
2017-11-26,0.145,0.003,0.028
2017-11-27,0.139,0.003,0.027
2017-11-28,0.133,0.003,0.026
2017-11-29,0.127,0.002,0.026
2017-11-30,0.122,0.002,0.025
2017-12-01,0.117,0.002,0.024
2017-12-02,0.113,0.002,0.024
2017-12-03,0.190,0.002,0.034
2017-12-04,0.105,0.002,0.023
2017-12-05,0.101,0.002,0.022
2017-12-06,0.097,0.002,0.021
2017-12-07,0.094,0.002,0.021
2017-12-08,0.091,0.002,0.021
2017-12-09,0.088,0.003,0.020
2017-12-10,0.085,0.002,0.020
2017-12-11,0.082,0.002,0.019
2017-12-12,0.080,0.002,0.019
2017-12-13,0.077,0.003,0.019
2017-12-14,0.075,0.002,0.019
2017-12-15,0.073,0.002,0.018
2017-12-16,0.071,0.002,0.018
2017-12-17,0.069,0.003,0.019
2017-12-18,0.067,0.002,0.017
2017-12-19,0.065,0.003,0.017
2017-12-20,0.064,0.002,0.016
2017-12-21,0.062,0.002,0.017
2017-12-22,0.061,0.002,0.016
2017-12-23,0.059,0.002,0.015
2017-12-24,0.058,0.002,0.015
2017-12-25,0.057,0.002,0.015
2017-12-26,0.055,0.002,0.015
2017-12-27,0.054,0.002,0.015
2017-12-28,0.085,0.002,0.018
2017-12-29,0.052,0.002,0.014
2017-12-30,0.051,0.002,0.014
2017-12-31,0.050,0.002,0.014
