date,maximum,minimum,average
2016-10-02,0.003,0.000,0.000
2016-10-03,0.002,0.000,0.000
2016-10-04,0.001,0.000,0.000
2016-10-05,0.003,0.000,0.000
2016-10-06,0.005,0.000,0.001
2016-10-07,0.011,0.000,0.001
2016-10-08,0.020,0.000,0.002
2016-10-09,0.014,0.000,0.002
2016-10-10,0.125,0.000,0.009
2016-10-11,0.079,0.000,0.007
2016-10-12,0.046,0.000,0.004
2016-10-13,0.040,0.000,0.005
2016-10-14,0.056,0.000,0.010
2016-10-15,0.145,0.000,0.016
2016-10-16,0.101,0.000,0.013
2016-10-17,0.072,0.000,0.012
2016-10-18,0.056,0.000,0.009
2016-10-19,0.083,0.000,0.012
2016-10-20,0.135,0.000,0.027
2016-10-21,0.238,0.000,0.040
2016-10-22,0.172,0.000,0.033
2016-10-23,0.199,0.000,0.036
2016-10-24,0.247,0.000,0.042
2016-10-25,0.736,0.000,0.079
2016-10-26,0.855,0.000,0.087
2016-10-27,1.031,0.000,0.093
2016-10-28,0.981,0.000,0.087
2016-10-29,0.843,0.000,0.084
2016-10-30,0.719,0.000,0.094
2016-10-31,0.611,0.000,0.085
2016-11-01,0.527,0.000,0.076
2016-11-02,0.497,0.000,0.068
2016-11-03,0.566,0.000,0.079
2016-11-04,0.786,0.000,0.120
2016-11-05,0.741,0.000,0.115
2016-11-06,0.698,0.001,0.174
2016-11-07,2.900,0.000,0.409
2016-11-08,4.097,0.000,0.539
2016-11-09,3.671,0.000,0.522
2016-11-10,3.796,0.000,0.753
2016-11-11,4.906,0.000,0.856
2016-11-12,4.720,0.000,0.864
2016-11-13,6.188,0.000,0.882
2016-11-14,5.835,0.000,0.794
2016-11-15,5.537,0.000,0.776
2016-11-16,5.364,0.000,0.981
2016-11-17,5.187,0.000,1.126
2016-11-18,4.974,0.000,1.058
2016-11-19,4.660,0.000,0.976
2016-11-20,4.396,0.000,0.899
2016-11-21,4.168,0.000,0.843
2016-11-22,3.989,0.000,0.803
2016-11-23,5.163,0.000,0.853
2016-11-24,6.908,0.000,1.051
2016-11-25,6.571,0.000,0.980
2016-11-26,6.305,0.000,0.888
2016-11-27,6.145,0.000,0.856
2016-11-28,5.905,0.000,0.833
2016-11-29,5.714,0.009,0.929
2016-11-30,5.547,0.007,0.946
2016-12-01,5.341,0.006,0.908
2016-12-02,5.137,0.004,0.954
2016-12-03,9.000,0.003,1.296
2016-12-04,13.837,0.003,1.577
2016-12-05,19.071,0.002,1.821
2016-12-06,18.632,0.039,1.739
2016-12-07,18.307,0.064,1.709
2016-12-08,17.845,0.056,1.968
2016-12-09,17.214,0.051,2.122
2016-12-10,16.420,0.045,2.530
2016-12-11,16.822,0.039,2.639
2016-12-12,16.447,0.034,2.579
2016-12-13,15.886,0.031,2.669
2016-12-14,15.279,0.027,3.010
2016-12-15,14.609,0.024,2.926
2016-12-16,14.273,0.022,2.989
2016-12-17,14.461,0.019,3.623
2016-12-18,14.513,0.030,3.958
2016-12-19,14.301,0.027,4.021
2016-12-20,14.021,0.024,4.140
2016-12-21,15.439,0.021,4.437
2016-12-22,15.654,0.019,4.239
2016-12-23,15.184,0.016,4.182
2016-12-24,14.757,0.015,4.256
2016-12-25,20.200,0.017,4.391
2016-12-26,25.249,0.015,4.589
2016-12-27,24.556,0.015,4.562
2016-12-28,24.077,0.013,5.158
2016-12-29,23.543,0.014,5.230
2016-12-30,22.868,0.148,5.343
2016-12-31,22.685,0.130,5.922
2017-01-01,29.711,0.128,6.672
2017-01-02,35.587,0.121,7.347
2017-01-03,40.400,0.123,7.675
2017-01-04,39.876,0.135,8.411
2017-01-05,40.340,0.211,8.694
2017-01-06,39.929,0.197,8.836
2017-01-07,39.656,0.163,8.955
2017-01-08,39.279,0.133,9.883
2017-01-09,38.953,0.109,10.517
2017-01-10,38.622,0.248,10.533
2017-01-11,38.195,0.237,10.296
2017-01-12,37.849,0.226,10.522
2017-01-13,38.051,0.469,10.423
2017-01-14,38.045,1.478,10.883
2017-01-15,37.871,1.434,11.805
2017-01-16,37.627,1.280,12.679
2017-01-17,37.315,1.158,13.040
2017-01-18,37.026,1.044,12.939
2017-01-19,36.648,0.937,12.897
2017-01-20,36.291,0.832,12.753
2017-01-21,36.305,0.740,12.767
2017-01-22,45.263,0.737,14.129
2017-01-23,44.988,0.838,14.823
2017-01-24,45.203,1.079,15.007
2017-01-25,46.750,1.000,15.470
2017-01-26,46.079,1.016,15.403
2017-01-27,51.308,0.894,15.870
2017-01-28,52.315,0.764,16.179
2017-01-29,51.831,0.749,16.873
2017-01-30,51.291,0.912,18.174
2017-01-31,50.754,0.845,18.252
2017-02-01,50.351,2.836,18.260
2017-02-02,49.742,2.625,18.505
2017-02-03,50.938,2.303,19.427
2017-02-04,57.219,1.923,20.959
2017-02-05,56.503,1.663,21.141
2017-02-06,59.454,1.403,22.436
2017-02-07,61.146,1.460,23.579
2017-02-08,61.828,1.238,23.652
2017-02-09,62.469,1.137,23.849
2017-02-10,63.313,1.044,24.944
2017-02-11,67.482,0.971,25.527
2017-02-12,67.369,1.000,26.290
2017-02-13,66.670,1.147,27.190
2017-02-14,66.201,1.009,27.069
2017-02-15,66.109,1.694,26.969
2017-02-16,65.812,3.386,27.092
2017-02-17,65.444,6.177,27.641
2017-02-18,65.621,6.629,28.390
2017-02-19,68.590,6.360,28.670
2017-02-20,68.708,6.694,28.859
2017-02-21,67.833,6.788,28.914
2017-02-22,66.802,6.394,29.256
2017-02-23,65.867,7.101,29.237
2017-02-24,66.097,6.742,28.738
2017-02-25,65.732,7.525,28.562
2017-02-26,64.623,7.047,28.646
2017-02-27,63.684,6.530,29.169
2017-02-28,62.763,6.042,28.834
2017-03-01,61.359,5.230,28.394
2017-03-02,59.546,5.207,27.910
2017-03-03,61.918,4.664,27.754
2017-03-04,61.787,4.020,27.736
2017-03-05,62.059,3.512,27.552
2017-03-06,62.060,3.030,26.943
2017-03-07,63.518,2.459,26.549
2017-03-08,68.435,1.929,26.627
2017-03-09,67.774,1.460,26.359
2017-03-10,68.029,1.105,26.066
2017-03-11,66.326,0.868,25.533
2017-03-12,63.453,0.748,25.726
2017-03-13,60.878,0.684,24.671
2017-03-14,60.259,0.588,23.437
2017-03-15,59.193,0.550,22.364
2017-03-16,57.648,0.501,21.276
2017-03-17,56.006,0.456,20.453
2017-03-18,55.604,0.410,19.423
2017-03-19,55.778,0.384,18.457
2017-03-20,57.806,0.355,17.612
2017-03-21,55.940,0.347,17.013
2017-03-22,54.558,0.341,16.392
2017-03-23,52.931,0.323,15.632
2017-03-24,51.168,0.306,15.193
2017-03-25,49.399,0.292,14.794
2017-03-26,47.133,0.279,14.096
2017-03-27,44.824,0.261,13.303
2017-03-28,41.935,0.244,12.918
2017-03-29,39.137,0.233,12.986
2017-03-30,36.532,0.220,12.428
2017-03-31,35.176,0.205,11.693
2017-04-01,34.980,0.191,11.027
2017-04-02,33.514,0.196,10.385
2017-04-03,31.874,0.241,9.853
2017-04-04,30.380,0.214,9.308
2017-04-05,29.575,0.194,8.951
2017-04-06,27.797,0.175,8.507
2017-04-07,26.160,0.177,8.164
2017-04-08,24.568,0.174,7.767
2017-04-09,23.060,0.163,7.444
2017-04-10,21.556,0.154,7.100
2017-04-11,20.074,0.145,6.818
2017-04-12,18.578,0.135,6.456
2017-04-13,17.168,0.126,6.056
2017-04-14,15.823,0.119,5.730
2017-04-15,14.538,0.108,5.422
2017-04-16,13.472,0.097,5.120
2017-04-17,12.670,0.102,4.811
2017-04-18,11.849,0.093,4.497
2017-04-19,11.020,0.083,4.221
2017-04-20,10.374,0.089,3.961
2017-04-21,9.837,0.094,3.723
2017-04-22,9.562,0.179,3.520
2017-04-23,9.222,0.147,3.309
2017-04-24,8.863,0.117,3.124
2017-04-25,8.393,0.097,2.966
2017-04-26,7.981,0.080,2.830
2017-04-27,7.645,0.067,2.674
2017-04-28,7.033,0.063,2.510
2017-04-29,6.511,0.076,2.353
2017-04-30,5.932,0.277,2.303
2017-05-01,5.323,0.259,2.115
2017-05-02,5.180,0.245,1.985
2017-05-03,5.110,0.148,1.891
2017-05-04,5.090,0.096,1.817
2017-05-05,5.017,0.068,1.765
2017-05-06,4.944,0.049,1.714
2017-05-07,4.848,0.035,1.646
2017-05-08,4.750,0.038,1.587
2017-05-09,4.653,0.037,1.542
2017-05-10,4.567,0.030,1.484
2017-05-11,4.474,0.022,1.433
2017-05-12,4.402,0.013,1.387
2017-05-13,4.336,0.008,1.345
2017-05-14,4.293,0.003,1.306
2017-05-15,4.255,0.001,1.261
2017-05-16,4.175,0.001,1.220
2017-05-17,4.106,0.002,1.188
2017-05-18,4.033,0.001,1.161
2017-05-19,3.957,0.000,1.129
2017-05-20,3.881,0.000,1.101
2017-05-21,3.800,0.000,1.069
2017-05-22,3.707,0.000,1.036
2017-05-23,3.617,0.000,1.006
2017-05-24,3.560,0.000,0.980
2017-05-25,3.492,0.000,0.954
2017-05-26,3.425,0.000,0.932
2017-05-27,3.358,0.000,0.910
2017-05-28,3.294,0.000,0.884
2017-05-29,3.233,0.000,0.863
2017-05-30,3.177,0.000,0.841
2017-05-31,3.126,0.000,0.816
2017-06-01,3.077,0.000,0.791
2017-06-02,3.006,0.000,0.768
2017-06-03,2.943,0.000,0.747
2017-06-04,2.889,0.000,0.728
2017-06-05,2.830,0.000,0.710
2017-06-06,2.774,0.000,0.690
2017-06-07,2.713,0.000,0.670
2017-06-08,2.658,0.000,0.651
2017-06-09,2.596,0.000,0.630
2017-06-10,2.535,0.000,0.611
2017-06-11,2.476,0.000,0.591
2017-06-12,2.412,0.000,0.573
2017-06-13,2.351,0.000,0.554
2017-06-14,2.284,0.000,0.535
2017-06-15,2.220,0.000,0.520
2017-06-16,2.161,0.000,0.506
2017-06-17,2.109,0.000,0.491
2017-06-18,2.052,0.000,0.475
2017-06-19,1.990,0.000,0.458
2017-06-20,1.924,0.000,0.439
2017-06-21,1.852,0.000,0.421
2017-06-22,1.795,0.000,0.405
2017-06-23,1.745,0.000,0.389
2017-06-24,1.697,0.000,0.375
2017-06-25,1.651,0.000,0.361
2017-06-26,1.612,0.000,0.347
2017-06-27,1.570,0.000,0.333
2017-06-28,1.537,0.000,0.320
2017-06-29,1.512,0.000,0.308
2017-06-30,1.476,0.000,0.295
2017-07-01,1.427,0.000,0.282
2017-07-02,1.379,0.000,0.270
2017-07-03,1.335,0.000,0.258
2017-07-04,1.290,0.000,0.247
2017-07-05,1.248,0.000,0.235
2017-07-06,1.199,0.000,0.224
2017-07-07,1.159,0.000,0.213
2017-07-08,1.119,0.000,0.202
2017-07-09,1.079,0.000,0.191
2017-07-10,1.037,0.000,0.180
2017-07-11,0.999,0.000,0.170
2017-07-12,0.964,0.000,0.160
2017-07-13,0.931,0.000,0.151
2017-07-14,0.904,0.000,0.142
2017-07-15,0.859,0.000,0.132
2017-07-16,0.818,0.000,0.123
2017-07-17,0.779,0.000,0.116
2017-07-18,0.742,0.000,0.108
2017-07-19,0.702,0.000,0.100
2017-07-20,0.673,0.000,0.093
2017-07-21,0.647,0.000,0.087
2017-07-22,0.617,0.000,0.081
2017-07-23,0.586,0.000,0.076
2017-07-24,0.566,0.000,0.072
2017-07-25,0.538,0.000,0.068
2017-07-26,0.518,0.000,0.064
2017-07-27,0.492,0.000,0.060
2017-07-28,0.487,0.000,0.058
2017-07-29,0.462,0.000,0.056
2017-07-30,0.435,0.000,0.053
2017-07-31,0.410,0.000,0.050
2017-08-01,0.383,0.000,0.048
2017-08-02,0.375,0.000,0.046
2017-08-03,0.354,0.000,0.044
2017-08-04,0.343,0.000,0.043
2017-08-05,0.317,0.000,0.039
2017-08-06,0.297,0.000,0.037
2017-08-07,0.286,0.000,0.035
2017-08-08,0.273,0.000,0.032
2017-08-09,0.261,0.000,0.030
2017-08-10,0.247,0.000,0.028
2017-08-11,0.232,0.000,0.026
2017-08-12,0.218,0.000,0.024
2017-08-13,0.204,0.000,0.022
2017-08-14,0.189,0.000,0.023
2017-08-15,0.176,0.000,0.022
2017-08-16,0.165,0.000,0.019
2017-08-17,0.154,0.000,0.017
2017-08-18,0.146,0.000,0.015
2017-08-19,0.142,0.000,0.013
2017-08-20,0.137,0.000,0.011
2017-08-21,0.132,0.000,0.010
2017-08-22,0.126,0.000,0.010
2017-08-23,0.120,0.000,0.009
2017-08-24,0.114,0.000,0.008
2017-08-25,0.109,0.000,0.007
2017-08-26,0.105,0.000,0.007
2017-08-27,0.098,0.000,0.007
2017-08-28,0.093,0.000,0.006
2017-08-29,0.089,0.000,0.006
2017-08-30,0.085,0.000,0.006
2017-08-31,0.081,0.000,0.005
2017-09-01,0.078,0.000,0.005
2017-09-02,0.076,0.000,0.005
2017-09-03,0.073,0.000,0.006
2017-09-04,0.068,0.000,0.005
2017-09-05,0.064,0.000,0.005
2017-09-06,0.059,0.000,0.004
2017-09-07,0.054,0.000,0.004
2017-09-08,0.050,0.000,0.004
2017-09-09,0.045,0.000,0.003
2017-09-10,0.039,0.000,0.003
2017-09-11,0.034,0.000,0.002
2017-09-12,0.032,0.000,0.002
2017-09-13,0.036,0.000,0.004
2017-09-14,0.049,0.000,0.005
2017-09-15,0.037,0.000,0.004
2017-09-16,0.033,0.000,0.003
2017-09-17,0.030,0.000,0.003
2017-09-18,0.040,0.000,0.006
2017-09-19,0.032,0.000,0.006
2017-09-20,0.033,0.000,0.005
2017-09-21,0.040,0.000,0.005
2017-09-22,0.021,0.000,0.003
2017-09-23,0.014,0.000,0.002
2017-09-24,0.011,0.000,0.002
2017-09-25,0.112,0.000,0.009
2017-09-26,0.060,0.000,0.005
2017-09-27,0.034,0.000,0.004
2017-09-28,0.075,0.000,0.006
2017-09-29,0.104,0.000,0.013
2017-09-30,0.111,0.000,0.014
2017-10-01,0.072,0.000,0.009
