date,maximum,minimum,average
2017-01-01,0.014,0.002,0.007
2017-01-02,0.056,0.002,0.012
2017-01-03,0.075,0.002,0.014
2017-01-04,0.093,0.002,0.016
2017-01-05,0.058,0.002,0.010
2017-01-06,0.054,0.002,0.010
2017-01-07,0.014,0.002,0.006
2017-01-08,0.049,0.002,0.010
2017-01-09,0.029,0.002,0.008
2017-01-10,0.048,0.002,0.011
2017-01-11,0.056,0.002,0.010
2017-01-12,0.022,0.002,0.007
2017-01-13,0.047,0.002,0.011
2017-01-14,0.077,0.002,0.015
2017-01-15,0.043,0.002,0.012
2017-01-16,0.020,0.003,0.009
2017-01-17,0.044,0.003,0.013
2017-01-18,0.073,0.002,0.021
2017-01-19,0.027,0.003,0.010
2017-01-20,0.052,0.002,0.013
2017-01-21,0.036,0.002,0.013
2017-01-22,0.050,0.002,0.014
2017-01-23,0.025,0.002,0.009
2017-01-24,0.034,0.003,0.009
2017-01-25,0.055,0.002,0.010
2017-01-26,0.038,0.002,0.012
2017-01-27,0.040,0.002,0.014
2017-01-28,0.079,0.002,0.015
2017-01-29,0.068,0.003,0.016
2017-01-30,0.033,0.003,0.013
2017-01-31,0.029,0.002,0.010
2017-02-01,0.051,0.003,0.015
2017-02-02,0.045,0.002,0.013
2017-02-03,0.094,0.002,0.015
2017-02-04,0.271,0.003,0.027
2017-02-05,0.035,0.003,0.012
2017-02-06,0.029,0.002,0.010
2017-02-07,0.031,0.003,0.011
2017-02-08,0.054,0.003,0.014
2017-02-09,0.017,0.003,0.010
2017-02-10,0.108,0.003,0.019
2017-02-11,0.018,0.003,0.010
2017-02-12,0.027,0.002,0.010
2017-02-13,0.075,0.002,0.012
2017-02-14,0.023,0.002,0.010
2017-02-15,0.048,0.002,0.014
2017-02-16,0.082,0.002,0.014
2017-02-17,0.018,0.002,0.010
2017-02-18,0.056,0.003,0.015
2017-02-19,0.053,0.002,0.015
2017-02-20,0.046,0.003,0.014
2017-02-21,0.086,0.003,0.017
2017-02-22,0.040,0.003,0.014
2017-02-23,0.059,0.003,0.014
2017-02-24,0.024,0.002,0.012
2017-02-25,0.027,0.002,0.010
2017-02-26,0.080,0.002,0.017
2017-02-27,0.041,0.002,0.015
2017-02-28,0.038,0.002,0.014
2017-03-01,0.124,0.002,0.023
2017-03-02,0.142,0.003,0.023
2017-03-03,0.147,0.003,0.025
2017-03-04,0.131,0.003,0.018
2017-03-05,0.202,0.003,0.024
2017-03-06,0.189,0.003,0.022
2017-03-07,0.156,0.003,0.027
2017-03-08,0.224,0.003,0.023
2017-03-09,0.179,0.003,0.020
2017-03-10,0.173,0.003,0.022
2017-03-11,0.168,0.003,0.020
2017-03-12,0.177,0.002,0.025
2017-03-13,0.205,0.002,0.023
2017-03-14,0.248,0.002,0.026
2017-03-15,0.244,0.002,0.028
2017-03-16,0.665,0.002,0.050
2017-03-17,0.566,0.002,0.043
2017-03-18,0.406,0.002,0.034
2017-03-19,0.283,0.002,0.025
2017-03-20,0.286,0.002,0.029
2017-03-21,0.224,0.002,0.022
2017-03-22,0.200,0.003,0.025
2017-03-23,0.186,0.002,0.020
2017-03-24,0.167,0.003,0.021
2017-03-25,0.147,0.002,0.020
2017-03-26,0.133,0.003,0.018
2017-03-27,0.121,0.002,0.019
2017-03-28,0.105,0.002,0.018
2017-03-29,0.094,0.002,0.016
2017-03-30,0.086,0.002,0.016
2017-03-31,0.079,0.003,0.016
2017-04-01,0.092,0.002,0.016
2017-04-02,0.098,0.002,0.015
2017-04-03,0.087,0.002,0.015
2017-04-04,0.072,0.002,0.014
2017-04-05,0.077,0.002,0.012
2017-04-06,0.101,0.002,0.014
2017-04-07,0.092,0.002,0.018
2017-04-08,0.070,0.002,0.013
2017-04-09,0.069,0.002,0.012
2017-04-10,0.067,0.002,0.011
2017-04-11,0.065,0.002,0.011
2017-04-12,0.062,0.002,0.012
2017-04-13,0.058,0.003,0.013
2017-04-14,0.055,0.002,0.011
2017-04-15,0.052,0.002,0.010
2017-04-16,0.118,0.002,0.017
2017-04-17,0.046,0.002,0.012
2017-04-18,0.043,0.002,0.012
2017-04-19,0.041,0.002,0.011
2017-04-20,0.040,0.002,0.011
2017-04-21,0.040,0.002,0.009
2017-04-22,0.036,0.002,0.009
2017-04-23,0.038,0.002,0.011
2017-04-24,0.032,0.002,0.008
2017-04-25,0.031,0.002,0.008
2017-04-26,0.032,0.002,0.010
2017-04-27,0.065,0.002,0.012
2017-04-28,0.080,0.002,0.012
2017-04-29,0.036,0.002,0.009
2017-04-30,0.025,0.002,0.007
2017-05-01,0.022,0.002,0.008
2017-05-02,0.044,0.002,0.010
2017-05-03,0.252,0.002,0.023
2017-05-04,0.026,0.002,0.008
2017-05-05,0.019,0.002,0.007
2017-05-06,0.019,0.002,0.007
2017-05-07,0.164,0.002,0.016
2017-05-08,0.029,0.002,0.008
2017-05-09,0.019,0.002,0.007
2017-05-10,0.017,0.002,0.007
2017-05-11,0.016,0.002,0.007
2017-05-12,0.016,0.002,0.006
2017-05-13,0.015,0.002,0.006
2017-05-14,0.015,0.002,0.006
2017-05-15,0.015,0.002,0.006
2017-05-16,0.014,0.002,0.006
2017-05-17,0.014,0.002,0.005
2017-05-18,0.030,0.002,0.007
2017-05-19,0.014,0.002,0.006
2017-05-20,0.013,0.002,0.006
2017-05-21,0.013,0.002,0.005
2017-05-22,0.013,0.002,0.005
2017-05-23,0.013,0.002,0.005
2017-05-24,0.012,0.002,0.005
2017-05-25,0.057,0.002,0.008
2017-05-26,0.012,0.002,0.005
2017-05-27,0.012,0.002,0.005
2017-05-28,0.012,0.002,0.005
2017-05-29,0.011,0.002,0.005
2017-05-30,0.011,0.002,0.005
2017-05-31,0.011,0.002,0.005
2017-06-01,0.011,0.002,0.005
2017-06-02,0.011,0.002,0.005
2017-06-03,0.011,0.002,0.005
2017-06-04,0.010,0.002,0.005
2017-06-05,0.010,0.002,0.005
2017-06-06,0.010,0.002,0.005
2017-06-07,0.010,0.002,0.005
2017-06-08,0.010,0.002,0.005
2017-06-09,0.124,0.002,0.012
2017-06-10,0.091,0.002,0.010
2017-06-11,0.010,0.002,0.004
2017-06-12,0.012,0.002,0.005
2017-06-13,0.010,0.002,0.004
2017-06-14,0.009,0.002,0.004
2017-06-15,0.009,0.002,0.004
2017-06-16,0.009,0.002,0.004
2017-06-17,0.009,0.002,0.004
2017-06-18,0.009,0.002,0.004
2017-06-19,0.009,0.002,0.004
2017-06-20,0.009,0.002,0.004
2017-06-21,0.009,0.002,0.004
2017-06-22,0.009,0.002,0.004
2017-06-23,0.009,0.002,0.004
2017-06-24,0.009,0.002,0.004
2017-06-25,0.020,0.002,0.005
2017-06-26,0.008,0.002,0.004
2017-06-27,0.008,0.002,0.004
2017-06-28,0.008,0.002,0.004
2017-06-29,0.024,0.002,0.005
2017-06-30,0.008,0.002,0.004
2017-07-01,0.008,0.002,0.004
2017-07-02,0.008,0.002,0.004
2017-07-03,0.008,0.002,0.004
2017-07-04,0.008,0.002,0.004
2017-07-05,0.008,0.002,0.004
2017-07-06,0.008,0.002,0.004
2017-07-07,0.008,0.002,0.004
2017-07-08,0.008,0.002,0.004
2017-07-09,0.008,0.002,0.004
