date,maximum,minimum,average
2017-01-01,0.060,0.032,0.046
2017-01-02,0.060,0.032,0.046
2017-01-03,0.059,0.032,0.045
2017-01-04,0.059,0.031,0.045
2017-01-05,0.058,0.031,0.045
2017-01-06,0.062,0.031,0.045
2017-01-07,0.057,0.031,0.044
2017-01-08,0.057,0.030,0.044
2017-01-09,0.057,0.030,0.043
2017-01-10,0.073,0.030,0.045
2017-01-11,0.055,0.030,0.043
2017-01-12,0.055,0.030,0.042
2017-01-13,0.054,0.030,0.042
2017-01-14,0.054,0.029,0.042
2017-01-15,0.053,0.029,0.041
2017-01-16,0.053,0.029,0.041
2017-01-17,0.053,0.029,0.041
2017-01-18,0.057,0.029,0.042
2017-01-19,0.052,0.028,0.041
2017-01-20,0.203,0.028,0.050
2017-01-21,0.069,0.028,0.043
2017-01-22,0.052,0.028,0.040
2017-01-23,0.051,0.028,0.039
2017-01-24,0.051,0.028,0.039
2017-01-25,0.050,0.028,0.039
2017-01-26,0.050,0.027,0.039
2017-01-27,0.049,0.027,0.038
2017-01-28,0.051,0.028,0.039
2017-01-29,0.051,0.027,0.039
2017-01-30,0.048,0.027,0.038
2017-01-31,0.048,0.028,0.038
2017-02-01,0.048,0.027,0.037
2017-02-02,0.047,0.027,0.037
2017-02-03,0.047,0.026,0.037
2017-02-04,0.047,0.026,0.037
2017-02-05,0.047,0.026,0.037
2017-02-06,0.047,0.026,0.036
2017-02-07,0.046,0.027,0.036
2017-02-08,0.045,0.026,0.036
2017-02-09,0.045,0.026,0.036
2017-02-10,0.047,0.028,0.037
2017-02-11,0.045,0.026,0.036
2017-02-12,0.044,0.025,0.036
2017-02-13,0.044,0.025,0.035
2017-02-14,0.044,0.025,0.035
2017-02-15,0.043,0.025,0.035
2017-02-16,0.043,0.025,0.035
2017-02-17,0.043,0.025,0.034
2017-02-18,0.046,0.025,0.035
2017-02-19,0.042,0.026,0.034
2017-02-20,0.043,0.026,0.034
2017-02-21,0.067,0.025,0.036
2017-02-22,0.043,0.025,0.034
2017-02-23,0.041,0.025,0.033
2017-02-24,0.041,0.024,0.033
2017-02-25,0.041,0.024,0.033
