2012-10-03,0.000,0.000
2012-10-04,0.000,0.000
2012-10-05,0.000,0.000
2012-10-06,0.000,0.000
2012-10-07,0.000,0.000
2012-10-08,0.000,0.000
2012-10-09,0.000,0.000
2012-10-10,0.000,0.000
2012-10-11,0.000,0.000
2012-10-12,0.000,0.000
2012-10-13,0.000,0.000
2012-10-14,0.000,0.000
2012-10-15,0.000,0.000
2012-10-16,0.000,0.000
2012-10-17,0.000,0.000
2012-10-18,0.000,0.000
2012-10-19,0.001,0.301
2012-10-20,0.003,0.006
2012-10-21,0.006,0.002
2012-10-22,0.005,0.000
2012-10-23,0.007,0.001
2012-10-24,0.007,0.001
2012-10-25,0.006,0.000
2012-10-26,0.004,0.001
2012-10-27,0.004,0.001
2012-10-28,0.003,0.000
2012-10-29,0.002,0.000
2012-10-30,0.002,0.000
2012-10-31,0.002,0.000
2012-11-01,0.002,0.027
2012-11-02,0.002,0.009
2012-11-03,0.002,0.007
2012-11-04,0.002,0.001
2012-11-05,0.002,0.003
2012-11-06,0.002,0.001
2012-11-07,0.002,0.003
2012-11-08,0.001,0.001
2012-11-09,0.001,0.001
2012-11-10,0.001,0.000
2012-11-11,0.001,0.001
2012-11-12,0.001,0.001
2012-11-13,0.001,0.001
2012-11-14,0.001,0.001
2012-11-15,0.001,0.001
2012-11-16,0.001,0.011
2012-11-17,0.001,0.003
2012-11-18,0.001,0.022
2012-11-19,0.001,0.003
2012-11-20,0.001,0.002
2012-11-21,0.001,0.031
2012-11-22,0.006,0.002
2012-11-23,0.029,0.108
2012-11-24,0.037,0.003
2012-11-25,0.031,0.172
2012-11-26,0.026,0.004
2012-11-27,0.022,0.006
2012-11-28,0.068,0.009
2012-11-29,0.110,0.379
2012-11-30,0.101,0.269
2012-12-01,0.093,0.221
2012-12-02,0.085,0.148
2012-12-03,0.077,0.094
2012-12-04,0.070,0.088
2012-12-05,0.062,0.056
2012-12-06,0.054,0.046
2012-12-07,0.058,0.005
2012-12-08,0.065,0.064
2012-12-09,0.058,0.029
2012-12-10,0.053,0.012
2012-12-11,0.049,0.030
2012-12-12,0.046,-9999.000
2012-12-13,0.173,0.822
2012-12-14,0.264,0.861
2012-12-15,0.255,0.487
2012-12-16,0.263,0.743
2012-12-17,0.256,-9999.000
2012-12-18,0.364,0.759
2012-12-19,0.349,0.899
2012-12-20,0.333,0.831
2012-12-21,0.319,0.806
2012-12-22,0.305,0.696
2012-12-23,0.290,0.665
2012-12-24,0.276,0.627
2012-12-25,0.265,0.597
2012-12-26,0.255,0.742
2012-12-27,0.260,0.868
2012-12-28,0.337,0.839
2012-12-29,0.326,0.737
2012-12-30,0.316,0.709
2012-12-31,0.307,0.730
2013-01-01,0.297,0.639
2013-01-02,0.288,0.677
2013-01-03,0.282,0.646
2013-01-04,0.276,0.713
2013-01-05,0.271,0.625
2013-01-06,0.267,0.606
2013-01-07,0.263,0.641
2013-01-08,0.265,0.684
2013-01-09,0.416,0.827
2013-01-10,0.378,0.701
2013-01-11,0.429,0.010
2013-01-12,0.396,0.599
2013-01-13,0.342,0.524
2013-01-14,0.324,0.437
2013-01-15,0.309,0.492
2013-01-16,0.298,0.416
2013-01-17,0.336,0.562
2013-01-18,0.318,0.500
2013-01-19,0.303,0.466
2013-01-20,0.292,0.507
2013-01-21,0.283,0.455
2013-01-22,0.276,0.425
2013-01-23,0.269,0.379
2013-01-24,0.263,0.295
2013-01-25,0.258,0.281
2013-01-26,0.252,0.268
2013-01-27,0.246,0.506
2013-01-28,0.240,0.111
2013-01-29,0.234,0.075
2013-01-30,0.235,0.837
2013-01-31,0.286,0.068
2013-02-01,0.271,0.015
2013-02-02,0.290,0.842
2013-02-03,0.288,-9999.000
2013-02-04,0.333,0.514
2013-02-05,0.322,0.883
2013-02-06,0.308,0.824
2013-02-07,0.296,0.756
2013-02-08,0.285,0.684
2013-02-09,0.274,0.701
2013-02-10,0.266,0.662
2013-02-11,0.259,0.059
2013-02-12,0.254,0.617
2013-02-13,0.248,0.762
2013-02-14,0.277,0.145
2013-02-15,0.266,0.552
2013-02-16,0.255,0.477
2013-02-17,0.246,0.435
2013-02-18,0.240,0.318
2013-02-19,0.281,0.373
2013-02-20,0.258,0.177
2013-02-21,0.261,-9999.000
2013-02-22,0.322,0.530
2013-02-23,0.302,0.309
2013-02-24,0.278,0.015
2013-02-25,0.260,-9999.000
2013-02-26,0.274,-9999.000
2013-02-27,0.347,0.810
2013-02-28,0.314,0.576
2013-03-01,0.293,0.513
2013-03-02,0.276,0.301
2013-03-03,0.261,0.107
2013-03-04,0.248,0.312
2013-03-05,0.237,0.247
2013-03-06,0.227,0.238
2013-03-07,0.217,0.190
2013-03-08,0.207,0.129
2013-03-09,0.198,0.061
2013-03-10,0.191,0.127
2013-03-11,0.187,0.062
2013-03-12,0.183,0.005
2013-03-13,0.176,-9999.000
2013-03-14,0.171,0.104
2013-03-15,0.167,0.171
2013-03-16,0.162,0.059
2013-03-17,0.158,0.047
2013-03-18,0.153,0.037
2013-03-19,0.147,0.016
2013-03-20,0.142,0.001
2013-03-21,0.138,0.039
