date,maximum,minimum,average
2017-01-01,0.273,0.000,0.034
2017-01-02,1.535,0.000,0.158
2017-01-03,8.694,0.000,0.669
2017-01-04,0.220,0.000,0.030
2017-01-05,0.071,0.000,0.008
2017-01-06,0.211,0.000,0.026
2017-01-07,0.054,0.000,0.009
2017-01-08,0.057,0.000,0.011
2017-01-09,1.037,0.000,0.079
2017-01-10,0.145,0.000,0.012
2017-01-11,1.870,0.000,0.154
2017-01-12,1.272,0.000,0.140
2017-01-13,1.085,0.000,0.110
2017-01-14,3.338,0.000,0.295
2017-01-15,1.345,0.000,0.150
2017-01-16,2.365,0.000,0.240
2017-01-17,1.940,0.000,0.136
2017-01-18,0.590,0.000,0.054
2017-01-19,0.278,0.000,0.035
2017-01-20,2.642,0.000,0.207
2017-01-21,0.778,0.000,0.110
2017-01-22,5.051,0.000,0.347
2017-01-23,1.682,0.000,0.145
2017-01-24,0.334,0.000,0.054
2017-01-25,0.483,0.000,0.117
2017-01-26,5.265,0.000,0.422
2017-01-27,7.944,0.000,0.583
2017-01-28,0.952,0.000,0.089
2017-01-29,0.893,0.000,0.095
2017-01-30,2.079,0.000,0.183
2017-01-31,0.195,0.000,0.034
2017-02-01,0.690,0.000,0.092
2017-02-02,12.226,0.000,0.794
2017-02-03,1.081,0.000,0.161
2017-02-04,2.581,0.000,0.249
2017-02-05,0.913,0.000,0.085
2017-02-06,6.423,0.000,0.413
2017-02-07,3.115,0.000,0.307
2017-02-08,12.778,0.000,1.297
2017-02-09,5.263,0.000,0.654
2017-02-10,2.943,0.000,0.263
2017-02-11,14.138,0.000,0.947
2017-02-12,0.728,0.000,0.053
2017-02-13,0.794,0.000,0.063
2017-02-14,0.319,0.000,0.062
2017-02-15,2.745,0.000,0.221
2017-02-16,2.302,0.000,0.218
2017-02-17,1.041,0.000,0.099
2017-02-18,2.415,0.000,0.252
2017-02-19,3.498,0.000,0.358
2017-02-20,6.009,0.000,0.528
2017-02-21,0.485,0.000,0.034
2017-02-22,0.047,0.000,0.006
2017-02-23,0.064,0.000,0.009
2017-02-24,8.243,0.000,0.605
2017-02-25,9.537,0.000,0.720
2017-02-26,14.721,0.000,2.075
2017-02-27,7.181,0.000,0.630
2017-02-28,2.507,0.000,0.204
2017-03-01,4.831,0.000,0.765
2017-03-02,0.971,0.000,0.157
2017-03-03,12.457,0.000,1.299
2017-03-04,9.130,0.000,0.956
2017-03-05,2.448,0.000,0.237
2017-03-06,2.412,0.000,0.325
2017-03-07,5.217,0.000,0.789
2017-03-08,12.321,0.000,0.933
2017-03-09,17.585,0.000,1.436
2017-03-10,8.777,0.000,0.628
2017-03-11,6.768,0.000,0.621
2017-03-12,1.461,0.000,0.284
2017-03-13,2.270,0.000,0.305
2017-03-14,4.313,0.000,0.799
2017-03-15,4.232,0.000,0.526
2017-03-16,7.762,0.000,0.642
2017-03-17,3.386,0.000,0.633
2017-03-18,8.925,0.004,1.489
2017-03-19,9.940,0.000,2.339
2017-03-20,27.540,0.000,3.066
2017-03-21,5.358,0.000,1.018
2017-03-22,6.000,0.000,1.084
2017-03-23,4.077,0.000,0.843
2017-03-24,5.123,0.000,0.880
2017-03-25,2.950,0.000,0.676
2017-03-26,13.236,0.000,1.147
2017-03-27,2.586,0.000,0.615
2017-03-28,3.913,0.000,0.695
2017-03-29,7.561,0.000,1.470
2017-03-30,10.503,0.000,2.829
2017-03-31,4.426,0.000,0.866
2017-04-01,5.234,0.000,1.302
2017-04-02,6.167,0.000,1.348
2017-04-03,24.455,0.000,2.143
2017-04-04,17.016,0.000,2.128
2017-04-05,6.165,0.000,1.578
2017-04-06,10.159,0.000,1.501
2017-04-07,15.231,0.000,2.237
2017-04-08,18.005,0.000,1.953
2017-04-09,9.321,0.000,1.419
2017-04-10,28.497,0.000,2.814
2017-04-11,10.350,0.000,1.626
2017-04-12,16.295,0.000,2.484
2017-04-13,16.750,0.000,2.206
2017-04-14,18.683,0.000,2.561
2017-04-15,40.038,0.000,3.950
2017-04-16,19.312,0.000,2.050
2017-04-17,16.076,0.001,1.687
2017-04-18,26.586,0.000,2.837
2017-04-19,8.981,0.000,1.425
2017-04-20,8.567,0.002,1.829
2017-04-21,10.546,0.001,1.329
2017-04-22,4.868,0.001,0.869
2017-04-23,21.719,0.000,2.047
2017-04-24,4.617,0.000,0.808
2017-04-25,19.668,0.000,2.180
2017-04-26,18.282,0.000,1.576
2017-04-27,16.249,0.000,2.512
2017-04-28,17.993,0.000,1.746
2017-04-29,9.007,0.000,1.499
2017-04-30,24.945,0.010,2.490
2017-05-01,32.170,0.000,2.697
2017-05-02,4.325,0.000,1.083
2017-05-03,6.660,0.000,1.086
2017-05-04,6.617,0.002,1.591
2017-05-05,10.368,0.001,2.633
2017-05-06,18.108,0.000,2.894
2017-05-07,26.381,0.002,2.953
2017-05-08,3.418,0.000,0.653
2017-05-09,4.109,0.006,0.777
2017-05-10,16.761,0.001,1.991
2017-05-11,17.662,0.000,1.765
2017-05-12,9.717,0.002,0.934
2017-05-13,1.630,0.000,0.432
2017-05-14,3.212,0.000,0.823
2017-05-15,4.568,0.000,0.667
2017-05-16,2.227,0.004,0.529
2017-05-17,3.764,0.001,0.582
2017-05-18,22.704,0.000,1.844
2017-05-19,3.773,0.000,0.506
2017-05-20,4.054,0.002,0.551
2017-05-21,20.731,0.000,1.642
2017-05-22,4.955,0.000,0.451
2017-05-23,3.626,0.000,0.555
2017-05-24,3.435,0.000,0.682
2017-05-25,5.185,0.002,0.725
2017-05-26,7.713,0.001,0.985
2017-05-27,4.914,0.000,1.003
2017-05-28,7.158,0.000,0.828
2017-05-29,3.537,0.000,0.633
2017-05-30,3.553,0.000,0.538
2017-05-31,0.582,0.002,0.205
2017-06-01,2.690,0.003,0.575
2017-06-02,8.102,0.000,0.726
2017-06-03,6.892,0.004,0.609
2017-06-04,0.404,0.003,0.136
2017-06-05,0.986,0.000,0.225
2017-06-06,2.710,0.001,0.337
2017-06-07,2.801,0.000,0.489
2017-06-08,3.968,0.002,0.544
2017-06-09,0.689,0.001,0.226
2017-06-10,8.036,0.000,0.673
2017-06-11,2.796,0.010,0.604
2017-06-12,2.161,0.011,0.268
2017-06-13,2.056,0.000,0.258
2017-06-14,0.870,0.000,0.227
2017-06-15,3.017,0.000,0.546
2017-06-16,1.354,0.001,0.258
