date,maximum,minimum,average
2017-01-01,5.038,0.000,0.384
2017-01-02,0.945,0.000,0.164
2017-01-03,3.544,0.000,0.398
2017-01-04,0.253,0.000,0.048
2017-01-05,0.715,0.000,0.076
2017-01-06,1.823,0.000,0.130
2017-01-07,2.725,0.000,0.226
2017-01-08,2.900,0.000,0.473
2017-01-09,6.341,0.000,0.477
2017-01-10,0.178,0.000,0.030
2017-01-11,12.818,0.000,1.054
2017-01-12,0.333,0.000,0.049
2017-01-13,0.351,0.000,0.026
2017-01-14,0.016,0.000,0.002
2017-01-15,1.042,0.000,0.117
2017-01-16,0.674,0.000,0.063
2017-01-17,1.728,0.000,0.146
2017-01-18,1.524,0.000,0.117
2017-01-19,0.784,0.000,0.073
2017-01-20,30.335,0.000,1.930
2017-01-21,1.694,0.000,0.277
2017-01-22,3.165,0.000,0.435
2017-01-23,2.077,0.000,0.157
2017-01-24,1.210,0.000,0.115
2017-01-25,3.340,0.000,0.308
2017-01-26,1.867,0.000,0.246
2017-01-27,1.630,0.000,0.212
2017-01-28,3.124,0.000,0.478
2017-01-29,3.317,0.000,0.357
2017-01-30,0.340,0.000,0.065
2017-01-31,0.321,0.000,0.072
2017-02-01,0.711,0.000,0.098
2017-02-02,3.997,0.000,0.470
2017-02-03,3.836,0.000,0.627
2017-02-04,0.772,0.000,0.111
2017-02-05,5.323,0.000,0.434
2017-02-06,3.445,0.000,0.379
2017-02-07,1.422,0.000,0.172
2017-02-08,4.911,0.000,0.409
2017-02-09,5.505,0.000,0.792
2017-02-10,12.794,0.000,1.095
2017-02-11,10.006,0.000,1.378
2017-02-12,7.644,0.000,0.643
2017-02-13,4.492,0.000,0.726
2017-02-14,2.536,0.000,0.543
2017-02-15,7.859,0.000,1.047
2017-02-16,8.135,0.000,0.999
2017-02-17,10.874,0.000,1.944
2017-02-18,3.581,0.000,0.591
2017-02-19,14.550,0.000,2.258
2017-02-20,5.374,0.000,0.966
2017-02-21,8.924,0.000,1.057
2017-02-22,13.919,0.000,1.921
2017-02-23,16.178,0.000,1.444
2017-02-24,2.183,0.000,0.619
2017-02-25,3.317,0.000,0.523
2017-02-26,7.205,0.000,1.099
2017-02-27,8.962,0.000,0.891
2017-02-28,8.689,0.000,1.700
2017-03-01,4.563,0.002,0.907
2017-03-02,6.118,0.000,0.795
2017-03-03,6.998,0.000,1.300
2017-03-04,7.706,0.000,1.601
2017-03-05,15.661,0.000,1.599
2017-03-06,7.620,0.000,1.155
2017-03-07,25.787,0.000,3.081
2017-03-08,5.033,0.000,0.960
2017-03-09,11.387,0.000,1.443
2017-03-10,9.473,0.000,1.502
2017-03-11,26.324,0.000,3.789
2017-03-12,8.375,0.000,1.184
2017-03-13,5.253,0.000,1.148
2017-03-14,6.168,0.000,1.692
2017-03-15,11.100,0.001,1.549
2017-03-16,5.807,0.000,1.535
2017-03-17,5.706,0.000,2.222
2017-03-18,11.199,0.019,2.743
2017-03-19,6.836,0.019,1.568
2017-03-20,6.642,0.000,1.693
2017-03-21,9.340,0.046,1.817
2017-03-22,7.824,0.010,2.066
2017-03-23,2.868,0.000,0.933
2017-03-24,4.592,0.000,1.594
2017-03-25,12.591,0.039,1.838
2017-03-26,19.598,0.010,2.518
2017-03-27,21.200,0.024,3.181
2017-03-28,21.225,0.050,2.474
2017-03-29,9.390,0.024,1.666
