date,maximum,minimum,average
2017-01-01,5.176,0.000,0.624
2017-01-02,0.480,0.000,0.078
2017-01-03,7.865,0.000,0.627
2017-01-04,7.458,0.000,0.533
2017-01-05,0.361,0.000,0.077
2017-01-06,2.184,0.000,0.178
2017-01-07,0.091,0.000,0.014
2017-01-08,0.069,0.000,0.007
2017-01-09,1.572,0.000,0.109
2017-01-10,4.298,0.000,0.313
2017-01-11,1.408,0.000,0.186
2017-01-12,0.913,0.000,0.097
2017-01-13,1.781,0.000,0.209
2017-01-14,0.349,0.000,0.049
2017-01-15,1.875,0.000,0.165
2017-01-16,8.482,0.000,0.906
2017-01-17,2.772,0.000,0.280
2017-01-18,1.283,0.000,0.108
2017-01-19,1.753,0.000,0.156
2017-01-20,1.764,0.000,0.161
2017-01-21,6.198,0.000,0.489
2017-01-22,0.218,0.000,0.023
2017-01-23,1.459,0.000,0.117
2017-01-24,3.336,0.000,0.287
2017-01-25,0.726,0.000,0.111
2017-01-26,0.184,0.000,0.017
2017-01-27,0.680,0.000,0.118
2017-01-28,0.816,0.000,0.075
2017-01-29,0.103,0.000,0.025
2017-01-30,1.204,0.000,0.101
2017-01-31,3.320,0.000,0.243
2017-02-01,0.135,0.000,0.022
2017-02-02,0.225,0.000,0.035
2017-02-03,2.194,0.000,0.146
2017-02-04,2.294,0.000,0.151
2017-02-05,0.217,0.000,0.015
2017-02-06,0.018,0.000,0.004
2017-02-07,0.563,0.000,0.064
2017-02-08,0.874,0.000,0.090
2017-02-09,9.855,0.000,0.946
2017-02-10,6.292,0.000,0.716
2017-02-11,3.119,0.000,0.241
2017-02-12,3.145,0.000,0.381
2017-02-13,1.767,0.000,0.198
2017-02-14,0.627,0.000,0.154
2017-02-15,0.739,0.000,0.159
2017-02-16,2.650,0.000,0.289
2017-02-17,1.616,0.000,0.198
2017-02-18,0.775,0.000,0.120
2017-02-19,2.276,0.000,0.207
2017-02-20,0.270,0.000,0.043
2017-02-21,0.096,0.000,0.014
2017-02-22,0.215,0.000,0.036
2017-02-23,0.472,0.000,0.039
2017-02-24,0.404,0.000,0.043
2017-02-25,0.443,0.000,0.060
2017-02-26,0.951,0.000,0.139
2017-02-27,24.788,0.000,1.754
2017-02-28,5.194,0.000,0.405
2017-03-01,11.035,0.000,1.274
2017-03-02,5.641,0.000,0.859
2017-03-03,2.588,0.000,0.510
2017-03-04,8.848,0.000,1.056
2017-03-05,4.095,0.000,0.377
2017-03-06,2.546,0.000,0.357
2017-03-07,7.474,0.000,0.604
2017-03-08,17.940,0.000,1.325
2017-03-09,4.411,0.000,0.366
2017-03-10,7.958,0.000,0.545
2017-03-11,8.621,0.000,0.603
2017-03-12,3.534,0.000,0.255
2017-03-13,1.590,0.000,0.299
2017-03-14,5.083,0.000,0.405
2017-03-15,8.294,0.000,0.590
2017-03-16,2.355,0.000,0.245
2017-03-17,4.064,0.000,0.424
2017-03-18,1.706,0.000,0.190
2017-03-19,2.443,0.000,0.351
2017-03-20,6.397,0.000,1.214
2017-03-21,22.137,0.000,1.993
2017-03-22,2.379,0.000,0.450
2017-03-23,4.059,0.000,0.477
2017-03-24,5.753,0.000,0.729
2017-03-25,4.344,0.000,0.867
2017-03-26,7.682,0.000,1.495
2017-03-27,3.616,0.000,0.645
2017-03-28,3.019,0.001,0.689
2017-03-29,2.982,0.000,0.656
2017-03-30,7.623,0.000,1.014
2017-03-31,1.611,0.001,0.344
2017-04-01,13.613,0.004,2.573
2017-04-02,10.640,0.000,1.196
2017-04-03,17.307,0.000,1.842
2017-04-04,20.809,0.000,1.888
2017-04-05,11.729,0.000,1.404
2017-04-06,13.788,0.000,2.122
2017-04-07,9.195,0.000,1.363
2017-04-08,11.734,0.001,1.498
2017-04-09,2.795,0.000,0.759
2017-04-10,5.940,0.000,0.802
2017-04-11,16.335,0.000,1.801
2017-04-12,9.162,0.000,1.607
2017-04-13,10.240,0.000,1.636
2017-04-14,3.507,0.000,0.843
2017-04-15,4.419,0.003,1.172
2017-04-16,9.734,0.001,2.031
2017-04-17,18.877,0.028,3.005
2017-04-18,10.109,0.008,1.779
2017-04-19,4.244,0.021,0.942
2017-04-20,20.964,0.001,2.078
2017-04-21,15.812,0.006,1.822
2017-04-22,6.921,0.000,1.265
2017-04-23,23.537,0.000,2.252
2017-04-24,14.020,0.008,1.655
2017-04-25,6.692,0.023,1.357
2017-04-26,5.039,0.001,1.252
2017-04-27,3.788,0.000,0.726
2017-04-28,6.822,0.000,1.008
2017-04-29,28.939,0.000,4.139
2017-04-30,9.936,0.000,1.648
2017-05-01,7.680,0.007,1.513
2017-05-02,11.964,0.001,1.573
2017-05-03,4.210,0.015,0.689
2017-05-04,3.373,0.000,0.525
2017-05-05,1.851,0.001,0.478
2017-05-06,8.175,0.001,0.881
2017-05-07,4.750,0.000,0.595
2017-05-08,4.820,0.000,0.479
2017-05-09,3.808,0.000,0.590
2017-05-10,10.698,0.011,1.018
2017-05-11,1.724,0.014,0.432
2017-05-12,5.075,0.008,0.466
2017-05-13,1.789,0.000,0.328
2017-05-14,3.127,0.000,0.461
2017-05-15,0.833,0.000,0.208
2017-05-16,2.384,0.000,0.245
2017-05-17,1.051,0.000,0.152
2017-05-18,1.914,0.000,0.141
2017-05-19,4.683,0.000,0.581
2017-05-20,0.818,0.000,0.239
2017-05-21,17.158,0.000,1.179
2017-05-22,6.482,0.000,0.557
2017-05-23,1.750,0.000,0.202
2017-05-24,1.542,0.000,0.283
2017-05-25,0.988,0.000,0.100
2017-05-26,1.093,0.000,0.153
2017-05-27,3.020,0.000,0.336
2017-05-28,2.082,0.000,0.298
2017-05-29,3.631,0.000,0.397
2017-05-30,0.471,0.000,0.084
2017-05-31,1.765,0.000,0.226
2017-06-01,0.757,0.000,0.160
2017-06-02,0.986,0.000,0.106
2017-06-03,0.667,0.000,0.057
2017-06-04,0.724,0.000,0.088
2017-06-05,3.079,0.000,0.224
2017-06-06,1.002,0.000,0.082
2017-06-07,1.953,0.000,0.179
2017-06-08,0.628,0.000,0.137
2017-06-09,0.366,0.000,0.038
