date,maximum,minimum,average
2016-10-02,0.000,0.000,0.000
2016-10-03,0.001,0.000,0.000
2016-10-04,0.001,0.000,0.000
2016-10-05,0.002,0.000,0.000
2016-10-06,0.006,0.000,0.000
2016-10-07,0.004,0.000,0.000
2016-10-08,0.015,0.000,0.002
2016-10-09,0.033,0.000,0.004
2016-10-10,0.059,0.000,0.005
2016-10-11,0.047,0.000,0.005
2016-10-12,0.072,0.000,0.007
2016-10-13,0.088,0.000,0.010
2016-10-14,0.057,0.000,0.010
2016-10-15,0.035,0.000,0.007
2016-10-16,0.024,0.000,0.005
2016-10-17,0.016,0.000,0.004
2016-10-18,0.012,0.000,0.003
2016-10-19,0.034,0.000,0.005
2016-10-20,0.057,0.000,0.008
2016-10-21,0.066,0.000,0.011
2016-10-22,0.050,0.000,0.010
2016-10-23,0.059,0.000,0.010
2016-10-24,0.218,0.000,0.024
2016-10-25,0.797,0.000,0.060
2016-10-26,0.673,0.000,0.053
2016-10-27,0.586,0.000,0.044
2016-10-28,0.499,0.000,0.048
2016-10-29,0.391,0.000,0.043
2016-10-30,0.351,0.000,0.054
2016-10-31,0.294,0.000,0.047
2016-11-01,0.223,0.000,0.043
2016-11-02,0.167,0.000,0.044
2016-11-03,0.223,0.000,0.058
2016-11-04,0.716,0.000,0.092
2016-11-05,0.600,0.000,0.116
2016-11-06,0.725,0.000,0.143
2016-11-07,1.669,0.002,0.272
2016-11-08,1.692,0.002,0.320
2016-11-09,1.569,0.001,0.352
2016-11-10,1.471,0.001,0.407
2016-11-11,1.700,0.001,0.398
2016-11-12,1.723,0.000,0.371
2016-11-13,3.672,0.000,0.479
2016-11-14,3.565,0.001,0.442
2016-11-15,3.455,0.000,0.545
2016-11-16,3.536,0.000,0.625
2016-11-17,3.447,0.000,0.734
2016-11-18,3.322,0.000,0.698
2016-11-19,3.115,0.000,0.649
2016-11-20,2.938,0.008,0.619
2016-11-21,2.804,0.010,0.674
2016-11-22,2.787,0.012,0.661
2016-11-23,3.559,0.011,0.808
2016-11-24,3.762,0.009,0.864
2016-11-25,3.793,0.008,0.936
2016-11-26,4.128,0.007,0.951
2016-11-27,3.973,0.007,0.980
2016-11-28,3.797,0.006,1.119
2016-11-29,3.642,0.006,1.296
2016-11-30,4.095,0.005,1.310
2016-12-01,5.023,0.005,1.376
2016-12-02,4.808,0.004,1.369
2016-12-03,5.015,0.004,1.536
2016-12-04,7.453,0.003,1.919
2016-12-05,9.869,0.003,1.987
2016-12-06,9.709,0.060,1.946
2016-12-07,9.526,0.143,2.019
2016-12-08,9.347,0.122,2.150
2016-12-09,9.138,0.104,2.442
2016-12-10,10.282,0.118,2.704
2016-12-11,10.442,0.175,2.776
2016-12-12,10.332,0.219,2.732
2016-12-13,10.296,0.184,2.974
2016-12-14,10.156,0.155,3.086
2016-12-15,11.114,0.130,3.226
2016-12-16,10.972,0.106,3.499
2016-12-17,10.843,0.112,4.076
2016-12-18,16.622,0.119,4.753
2016-12-19,20.354,0.103,5.167
2016-12-20,21.386,0.092,5.619
2016-12-21,21.323,0.086,5.823
2016-12-22,21.232,0.076,5.753
2016-12-23,21.034,0.064,6.071
2016-12-24,20.681,0.054,6.160
2016-12-25,20.283,0.048,6.289
2016-12-26,20.390,0.042,6.520
2016-12-27,20.277,0.037,6.800
2016-12-28,20.125,0.033,7.530
2016-12-29,19.921,0.033,8.044
2016-12-30,20.458,0.267,8.202
2016-12-31,21.748,0.237,8.218
2017-01-01,21.921,0.194,8.154
2017-01-02,21.795,0.162,8.101
2017-01-03,21.881,0.138,8.381
2017-01-04,24.842,0.116,8.934
2017-01-05,24.792,0.100,9.158
2017-01-06,24.721,0.085,9.124
2017-01-07,24.611,0.184,9.429
2017-01-08,27.104,0.393,10.478
2017-01-09,27.326,0.347,10.796
2017-01-10,27.626,0.301,11.016
2017-01-11,27.726,0.624,11.074
2017-01-12,28.065,0.640,11.628
2017-01-13,30.461,1.292,12.456
2017-01-14,33.162,1.986,12.885
2017-01-15,33.899,1.943,13.463
2017-01-16,37.938,1.790,14.137
2017-01-17,41.160,1.606,14.615
2017-01-18,41.351,1.434,14.593
2017-01-19,41.259,1.305,14.593
2017-01-20,41.076,3.580,14.644
2017-01-21,40.608,4.315,14.942
2017-01-22,40.319,4.094,15.449
2017-01-23,39.962,3.891,15.813
2017-01-24,40.246,3.698,16.209
2017-01-25,41.898,3.517,16.462
2017-01-26,41.809,3.351,16.492
2017-01-27,42.654,3.139,16.571
2017-01-28,42.426,2.927,16.968
2017-01-29,42.196,2.909,17.527
2017-01-30,42.575,3.743,17.894
2017-01-31,42.378,3.566,18.323
2017-02-01,41.862,3.909,18.498
2017-02-02,41.283,4.492,19.310
2017-02-03,43.796,6.078,20.506
2017-02-04,43.563,8.236,21.220
2017-02-05,47.552,7.842,21.618
2017-02-06,47.713,7.534,22.135
2017-02-07,47.536,9.033,22.728
2017-02-08,46.972,8.871,23.321
2017-02-09,46.481,8.660,23.730
2017-02-10,46.870,8.444,23.780
2017-02-11,47.851,8.255,23.904
2017-02-12,48.490,8.053,24.277
2017-02-13,51.467,7.849,24.770
2017-02-14,51.495,7.784,24.904
2017-02-15,51.350,7.593,25.046
2017-02-16,51.006,7.354,25.388
2017-02-17,51.142,7.224,25.564
2017-02-18,50.744,7.055,25.931
2017-02-19,50.652,6.870,26.290
2017-02-20,53.403,8.819,26.640
2017-02-21,53.375,8.535,26.742
2017-02-22,55.274,9.610,27.071
2017-02-23,57.435,9.835,27.653
2017-02-24,58.000,9.484,27.987
2017-02-25,57.601,8.856,28.096
2017-02-26,58.126,8.194,28.312
2017-02-27,57.787,7.557,28.817
2017-02-28,57.319,7.043,28.658
2017-03-01,59.209,6.375,28.402
2017-03-02,59.004,6.541,28.160
2017-03-03,59.602,7.548,28.338
2017-03-04,60.889,8.265,28.554
2017-03-05,60.422,7.766,28.342
2017-03-06,60.047,7.260,27.909
2017-03-07,59.785,6.862,27.756
2017-03-08,59.477,6.477,27.523
2017-03-09,59.044,5.959,27.461
2017-03-10,58.207,5.537,27.017
2017-03-11,56.998,5.039,26.575
2017-03-12,55.071,5.715,26.213
2017-03-13,53.326,5.368,25.458
2017-03-14,51.474,5.172,24.775
2017-03-15,49.470,4.974,24.349
2017-03-16,47.671,4.728,23.589
2017-03-17,46.024,4.784,22.883
2017-03-18,45.829,4.612,22.071
2017-03-19,47.227,4.450,21.529
2017-03-20,49.155,4.095,20.997
2017-03-21,48.598,3.926,20.481
2017-03-22,48.116,3.504,19.729
2017-03-23,47.302,3.315,19.159
2017-03-24,46.319,3.045,18.913
2017-03-25,45.480,2.724,18.460
2017-03-26,44.081,2.448,17.758
2017-03-27,42.576,2.167,17.068
2017-03-28,40.818,1.900,16.635
2017-03-29,39.165,1.665,16.228
2017-03-30,37.744,1.459,15.541
2017-03-31,37.069,1.246,15.016
2017-04-01,36.807,1.082,14.414
2017-04-02,36.590,1.183,13.929
2017-04-03,35.941,1.131,13.456
2017-04-04,35.340,0.964,12.921
2017-04-05,34.609,0.827,12.382
2017-04-06,33.633,0.696,11.871
2017-04-07,32.590,0.601,11.411
2017-04-08,32.815,0.518,10.966
2017-04-09,32.268,0.451,10.519
2017-04-10,31.165,0.407,10.004
2017-04-11,30.800,0.357,9.551
2017-04-12,29.590,0.271,9.008
2017-04-13,28.431,0.210,8.456
2017-04-14,27.375,0.175,7.949
2017-04-15,26.136,0.218,7.475
2017-04-16,25.667,0.178,7.071
2017-04-17,24.716,0.173,6.613
2017-04-18,23.524,0.140,6.174
2017-04-19,22.283,0.133,5.873
2017-04-20,21.255,0.120,5.466
2017-04-21,20.536,0.107,5.141
2017-04-22,20.023,0.095,4.798
2017-04-23,19.480,0.071,4.455
2017-04-24,18.865,0.048,4.120
2017-04-25,17.995,0.035,3.806
2017-04-26,17.493,0.031,3.549
2017-04-27,16.534,0.020,3.298
2017-04-28,15.285,0.012,3.011
2017-04-29,14.079,0.008,2.747
2017-04-30,13.090,0.006,2.535
2017-05-01,12.024,0.003,2.286
2017-05-02,11.083,0.006,2.066
2017-05-03,10.238,0.004,1.886
2017-05-04,9.622,0.002,1.744
2017-05-05,9.232,0.002,1.612
2017-05-06,8.789,0.005,1.491
2017-05-07,8.276,0.003,1.372
2017-05-08,7.801,0.003,1.257
2017-05-09,7.084,0.001,1.157
2017-05-10,6.784,0.001,1.079
2017-05-11,6.426,0.000,1.000
2017-05-12,5.928,0.000,0.923
2017-05-13,5.174,0.000,0.835
2017-05-14,4.560,0.000,0.756
2017-05-15,4.125,0.000,0.685
2017-05-16,3.775,0.000,0.622
2017-05-17,3.427,0.000,0.568
2017-05-18,3.077,0.000,0.517
2017-05-19,2.764,0.000,0.475
