date,maximum,minimum,average
2017-01-01,3.734,0.000,0.277
2017-01-02,0.216,0.000,0.051
2017-01-03,3.424,0.000,0.401
2017-01-04,0.135,0.000,0.024
2017-01-05,0.304,0.000,0.023
2017-01-06,0.598,0.000,0.042
2017-01-07,5.166,0.000,0.611
2017-01-08,2.960,0.000,0.314
2017-01-09,2.850,0.000,0.250
2017-01-10,1.729,0.000,0.127
2017-01-11,2.232,0.000,0.227
2017-01-12,0.147,0.000,0.015
2017-01-13,0.210,0.000,0.016
2017-01-14,0.010,0.000,0.001
2017-01-15,0.725,0.000,0.051
2017-01-16,0.060,0.000,0.008
2017-01-17,0.880,0.000,0.106
2017-01-18,0.357,0.000,0.054
2017-01-19,0.883,0.000,0.083
2017-01-20,24.163,0.000,1.578
2017-01-21,0.427,0.000,0.059
2017-01-22,0.984,0.000,0.102
2017-01-23,0.144,0.000,0.029
2017-01-24,0.615,0.000,0.074
2017-01-25,1.225,0.000,0.089
2017-01-26,1.074,0.000,0.182
2017-01-27,3.648,0.000,0.331
2017-01-28,3.578,0.000,0.361
2017-01-29,3.924,0.000,0.430
2017-01-30,4.938,0.000,0.314
2017-01-31,0.167,0.000,0.031
2017-02-01,4.322,0.000,0.310
2017-02-02,1.076,0.000,0.165
2017-02-03,2.700,0.000,0.273
2017-02-04,9.591,0.000,0.653
2017-02-05,10.143,0.000,0.724
2017-02-06,1.435,0.000,0.183
2017-02-07,1.075,0.000,0.100
2017-02-08,1.469,0.000,0.117
2017-02-09,6.984,0.000,0.893
2017-02-10,1.964,0.000,0.287
2017-02-11,2.388,0.000,0.326
2017-02-12,20.511,0.000,1.414
2017-02-13,7.262,0.000,0.911
2017-02-14,3.026,0.000,0.404
2017-02-15,11.630,0.000,1.764
2017-02-16,2.920,0.000,0.440
2017-02-17,30.763,0.000,3.574
2017-02-18,4.876,0.000,0.868
2017-02-19,6.456,0.000,0.977
2017-02-20,7.499,0.000,1.076
2017-02-21,6.033,0.000,0.982
2017-02-22,5.868,0.000,1.066
2017-02-23,22.544,0.000,1.967
2017-02-24,4.023,0.000,0.480
2017-02-25,2.565,0.000,0.317
