date,maximum,minimum,average
2017-01-01,0.121,0.006,0.035
2017-01-02,0.231,0.006,0.039
2017-01-03,0.160,0.008,0.034
2017-01-04,0.378,0.005,0.045
2017-01-05,0.245,0.006,0.035
2017-01-06,0.211,0.004,0.043
2017-01-07,0.042,0.004,0.017
2017-01-08,0.065,0.006,0.024
2017-01-09,0.053,0.005,0.021
2017-01-10,0.067,0.008,0.020
2017-01-11,0.085,0.006,0.024
2017-01-12,0.055,0.010,0.029
2017-01-13,0.121,0.010,0.031
2017-01-14,0.232,0.006,0.039
2017-01-15,0.037,0.007,0.022
2017-01-16,0.051,0.005,0.023
2017-01-17,0.141,0.007,0.031
2017-01-18,0.190,0.009,0.036
2017-01-19,0.070,0.006,0.027
2017-01-20,0.228,0.008,0.042
2017-01-21,0.081,0.007,0.031
2017-01-22,0.079,0.007,0.030
2017-01-23,0.057,0.011,0.025
2017-01-24,0.050,0.009,0.022
2017-01-25,0.113,0.008,0.026
2017-01-26,0.107,0.009,0.030
2017-01-27,0.112,0.009,0.037
2017-01-28,0.100,0.007,0.042
2017-01-29,0.103,0.011,0.042
2017-01-30,0.116,0.007,0.039
2017-01-31,0.109,0.012,0.033
2017-02-01,0.079,0.009,0.031
2017-02-02,0.298,0.010,0.049
2017-02-03,0.519,0.007,0.066
2017-02-04,0.128,0.009,0.037
2017-02-05,0.147,0.007,0.050
2017-02-06,0.094,0.007,0.036
2017-02-07,0.064,0.006,0.033
2017-02-08,0.104,0.008,0.037
2017-02-09,0.084,0.008,0.040
2017-02-10,0.116,0.006,0.038
2017-02-11,0.076,0.006,0.034
2017-02-12,0.060,0.006,0.027
2017-02-13,0.183,0.010,0.044
2017-02-14,0.235,0.012,0.044
2017-02-15,0.372,0.010,0.058
2017-02-16,0.172,0.011,0.047
2017-02-17,0.184,0.010,0.040
2017-02-18,0.243,0.009,0.051
2017-02-19,0.204,0.011,0.045
2017-02-20,0.348,0.009,0.053
2017-02-21,0.275,0.010,0.045
2017-02-22,0.198,0.008,0.047
2017-02-23,0.246,0.008,0.052
2017-02-24,0.290,0.010,0.045
2017-02-25,0.272,0.009,0.047
2017-02-26,0.229,0.012,0.047
2017-02-27,0.248,0.010,0.044
2017-02-28,0.882,0.010,0.091
2017-03-01,1.529,0.011,0.134
2017-03-02,1.248,0.009,0.122
2017-03-03,1.363,0.009,0.120
2017-03-04,1.165,0.008,0.115
2017-03-05,1.084,0.010,0.104
2017-03-06,0.924,0.012,0.089
2017-03-07,0.937,0.011,0.098
2017-03-08,1.011,0.011,0.113
2017-03-09,0.851,0.011,0.085
2017-03-10,0.838,0.014,0.088
2017-03-11,1.002,0.011,0.096
2017-03-12,0.903,0.011,0.089
2017-03-13,1.002,0.011,0.091
2017-03-14,0.980,0.011,0.089
2017-03-15,0.957,0.012,0.091
2017-03-16,1.237,0.009,0.115
2017-03-17,1.105,0.010,0.108
2017-03-18,1.162,0.010,0.102
2017-03-19,0.974,0.010,0.089
2017-03-20,1.142,0.010,0.102
2017-03-21,0.908,0.010,0.084
2017-03-22,1.236,0.010,0.103
2017-03-23,1.215,0.009,0.099
2017-03-24,1.263,0.010,0.104
2017-03-25,1.046,0.010,0.093
2017-03-26,0.941,0.009,0.082
2017-03-27,1.074,0.010,0.091
2017-03-28,0.934,0.010,0.085
2017-03-29,1.097,0.009,0.097
2017-03-30,0.951,0.009,0.085
2017-03-31,0.941,0.009,0.088
2017-04-01,0.973,0.009,0.086
2017-04-02,0.919,0.009,0.083
2017-04-03,0.807,0.009,0.077
2017-04-04,0.840,0.011,0.075
2017-04-05,0.787,0.009,0.086
2017-04-06,0.781,0.009,0.074
2017-04-07,0.739,0.008,0.072
2017-04-08,0.770,0.008,0.072
2017-04-09,0.868,0.008,0.075
2017-04-10,0.675,0.008,0.065
2017-04-11,0.619,0.008,0.059
2017-04-12,0.559,0.011,0.055
2017-04-13,0.512,0.011,0.051
2017-04-14,0.467,0.008,0.047
2017-04-15,0.428,0.007,0.045
2017-04-16,0.393,0.007,0.051
2017-04-17,0.364,0.007,0.041
2017-04-18,0.337,0.007,0.039
2017-04-19,0.313,0.007,0.036
2017-04-20,0.295,0.007,0.036
2017-04-21,0.272,0.007,0.033
2017-04-22,0.254,0.007,0.031
2017-04-23,0.238,0.008,0.029
2017-04-24,0.224,0.007,0.029
2017-04-25,0.211,0.007,0.027
2017-04-26,0.199,0.006,0.026
2017-04-27,0.188,0.006,0.028
2017-04-28,0.178,0.006,0.027
2017-04-29,0.168,0.006,0.023
2017-04-30,0.162,0.006,0.023
2017-05-01,0.138,0.007,0.021
2017-05-02,0.133,0.006,0.021
2017-05-03,0.128,0.006,0.021
2017-05-04,0.125,0.006,0.023
2017-05-05,0.121,0.006,0.020
2017-05-06,0.117,0.006,0.019
2017-05-07,0.113,0.006,0.018
2017-05-08,0.108,0.006,0.018
2017-05-09,0.105,0.006,0.021
2017-05-10,0.101,0.006,0.017
2017-05-11,0.097,0.006,0.020
2017-05-12,0.094,0.006,0.019
2017-05-13,0.091,0.006,0.017
2017-05-14,0.088,0.006,0.016
2017-05-15,0.165,0.005,0.025
2017-05-16,0.082,0.005,0.017
2017-05-17,0.080,0.005,0.015
2017-05-18,0.078,0.005,0.015
2017-05-19,0.076,0.005,0.015
2017-05-20,0.189,0.005,0.025
2017-05-21,0.072,0.006,0.016
2017-05-22,0.070,0.005,0.014
2017-05-23,0.068,0.005,0.015
2017-05-24,0.067,0.005,0.014
2017-05-25,0.065,0.005,0.013
2017-05-26,0.064,0.005,0.013
2017-05-27,0.068,0.005,0.016
2017-05-28,0.061,0.005,0.013
2017-05-29,0.060,0.005,0.012
2017-05-30,0.059,0.005,0.012
2017-05-31,0.058,0.005,0.012
2017-06-01,0.055,0.005,0.012
2017-06-02,0.054,0.005,0.012
2017-06-03,0.053,0.005,0.011
2017-06-04,0.053,0.005,0.011
2017-06-05,0.052,0.005,0.011
2017-06-06,0.051,0.005,0.011
2017-06-07,0.050,0.005,0.011
2017-06-08,0.049,0.005,0.010
2017-06-09,0.049,0.005,0.014
2017-06-10,0.048,0.005,0.011
2017-06-11,0.177,0.005,0.021
2017-06-12,0.287,0.005,0.029
