date,maximum,minimum,average
2017-01-01,2.746,0.051,1.241
2017-01-02,7.692,0.338,1.932
2017-01-03,10.617,0.102,2.504
2017-01-04,8.654,0.047,2.315
2017-01-05,9.085,0.024,1.823
2017-01-06,6.576,0.001,1.684
2017-01-07,5.340,0.046,1.468
2017-01-08,5.657,0.011,2.142
2017-01-09,3.827,0.000,1.583
2017-01-10,6.730,0.001,1.871
2017-01-11,6.433,0.044,1.728
2017-01-12,3.290,0.075,1.490
2017-01-13,7.538,0.053,2.109
2017-01-14,7.407,0.002,2.142
2017-01-15,6.102,0.085,2.081
2017-01-16,4.222,0.619,1.885
2017-01-17,8.672,0.485,2.987
2017-01-18,7.938,0.318,3.205
2017-01-19,3.799,0.408,2.187
2017-01-20,6.976,0.055,2.451
2017-01-21,6.757,0.071,2.406
2017-01-22,7.889,0.143,2.522
2017-01-23,4.356,0.021,1.606
2017-01-24,4.072,0.252,1.771
2017-01-25,6.643,0.012,1.754
2017-01-26,8.263,0.148,2.351
2017-01-27,5.280,0.091,2.236
2017-01-28,5.044,0.180,1.902
2017-01-29,8.548,0.423,2.821
2017-01-30,6.989,0.331,2.294
2017-01-31,4.327,0.026,1.459
2017-02-01,5.583,0.098,2.225
2017-02-02,5.032,0.177,1.764
2017-02-03,5.380,0.138,1.729
2017-02-04,8.170,0.244,2.048
2017-02-05,5.318,0.351,1.845
2017-02-06,5.375,0.014,1.605
2017-02-07,4.948,0.001,1.678
2017-02-08,6.953,0.055,1.890
2017-02-09,2.857,0.265,1.365
2017-02-10,10.481,0.199,2.144
2017-02-11,3.855,0.122,1.528
2017-02-12,3.775,0.191,1.185
2017-02-13,5.629,0.072,1.505
2017-02-14,2.677,0.001,1.119
2017-02-15,6.018,0.000,2.069
2017-02-16,4.754,0.021,1.589
2017-02-17,3.450,0.022,1.341
2017-02-18,7.688,0.227,1.957
2017-02-19,7.639,0.113,2.073
2017-02-20,6.956,0.006,1.748
2017-02-21,8.860,0.047,2.019
2017-02-22,5.250,0.224,1.782
2017-02-23,9.218,0.229,1.860
2017-02-24,3.913,0.224,1.471
2017-02-25,4.467,0.022,1.287
2017-02-26,8.845,0.030,2.345
2017-02-27,5.666,0.005,1.888
2017-02-28,7.878,0.028,1.771
2017-03-01,8.886,0.019,1.948
2017-03-02,9.498,0.198,1.560
2017-03-03,6.003,0.010,1.498
2017-03-04,3.168,0.000,1.118
2017-03-05,8.827,0.057,1.685
